prv_code,city_code,area_code,dept_code,li_code,tbox_no,cand_no,ticket_num,ticket_percent,is_victor
63,000,00,040,0003,0903,10,0,0.00, 
63,000,00,040,0003,0903,11,0,0.00, 
63,000,00,040,0003,0903,12,337,33.50, 
63,000,00,040,0004,0000,1,6,0.25, 
63,000,00,040,0004,0000,2,0,0.00, 
63,000,00,040,0004,0000,3,1,0.04, 
63,000,00,040,0004,0000,4,1,0.04, 
63,000,00,040,0004,0000,5,7,0.29, 
63,000,00,040,0004,0000,6,950,39.40,*
63,000,00,040,0004,0000,7,2,0.08, 
63,000,00,040,0004,0000,8,492,20.41, 
63,000,00,040,0004,0000,9,0,0.00, 
63,000,00,040,0004,0000,10,0,0.00, 
63,000,00,040,0004,0000,11,3,0.12, 
63,000,00,040,0004,0000,12,949,39.36, 
63,000,00,040,0004,0904,1,1,0.13, 
63,000,00,040,0004,0904,2,0,0.00, 
63,000,00,040,0004,0904,3,0,0.00, 
63,000,00,040,0004,0904,4,0,0.00, 
63,000,00,040,0004,0904,5,2,0.25, 
63,000,00,040,0004,0904,6,311,39.32,*
63,000,00,040,0004,0904,7,0,0.00, 
63,000,00,040,0004,0904,8,153,19.34, 
63,000,00,040,0004,0904,9,0,0.00, 
63,000,00,040,0004,0904,10,0,0.00, 
63,000,00,040,0004,0904,11,2,0.25, 
63,000,00,040,0004,0904,12,322,40.71, 
63,000,00,040,0004,0905,1,1,0.14, 
63,000,00,040,0004,0905,2,0,0.00, 
63,000,00,040,0004,0905,3,0,0.00, 
63,000,00,040,0004,0905,4,1,0.14, 
63,000,00,040,0004,0905,5,3,0.41, 
63,000,00,040,0004,0905,6,292,40.05,*
63,000,00,040,0004,0905,7,2,0.27, 
63,000,00,040,0004,0905,8,143,19.62, 
63,000,00,040,0004,0905,9,0,0.00, 
63,000,00,040,0004,0905,10,0,0.00, 
63,000,00,040,0004,0905,11,1,0.14, 
63,000,00,040,0004,0905,12,286,39.23, 
63,000,00,040,0004,0906,1,4,0.45, 
63,000,00,040,0004,0906,2,0,0.00, 
63,000,00,040,0004,0906,3,1,0.11, 
63,000,00,040,0004,0906,4,0,0.00, 
63,000,00,040,0004,0906,5,2,0.22, 
63,000,00,040,0004,0906,6,347,38.95,*
63,000,00,040,0004,0906,7,0,0.00, 
63,000,00,040,0004,0906,8,196,22.00, 
63,000,00,040,0004,0906,9,0,0.00, 
63,000,00,040,0004,0906,10,0,0.00, 
63,000,00,040,0004,0906,11,0,0.00, 
63,000,00,040,0004,0906,12,341,38.27, 
63,000,00,040,0005,0000,1,2,0.14, 
63,000,00,040,0005,0000,2,0,0.00, 
63,000,00,040,0005,0000,3,0,0.00, 
63,000,00,040,0005,0000,4,0,0.00, 
63,000,00,040,0005,0000,5,3,0.22, 
63,000,00,040,0005,0000,6,675,48.60,*
63,000,00,040,0005,0000,7,1,0.07, 
63,000,00,040,0005,0000,8,251,18.07, 
63,000,00,040,0005,0000,9,0,0.00, 
63,000,00,040,0005,0000,10,0,0.00, 
63,000,00,040,0005,0000,11,0,0.00, 
63,000,00,040,0005,0000,12,457,32.90, 
63,000,00,040,0005,0907,1,0,0.00, 
63,000,00,040,0005,0907,2,0,0.00, 
63,000,00,040,0005,0907,3,0,0.00, 
63,000,00,040,0005,0907,4,0,0.00, 
63,000,00,040,0005,0907,5,1,0.16, 
63,000,00,040,0005,0907,6,280,44.59,*
63,000,00,040,0005,0907,7,0,0.00, 
63,000,00,040,0005,0907,8,128,20.38, 
63,000,00,040,0005,0907,9,0,0.00, 
63,000,00,040,0005,0907,10,0,0.00, 
63,000,00,040,0005,0907,11,0,0.00, 
63,000,00,040,0005,0907,12,219,34.87, 
63,000,00,040,0005,0908,1,2,0.26, 
63,000,00,040,0005,0908,2,0,0.00, 
63,000,00,040,0005,0908,3,0,0.00, 
63,000,00,040,0005,0908,4,0,0.00, 
63,000,00,040,0005,0908,5,2,0.26, 
63,000,00,040,0005,0908,6,395,51.91,*
63,000,00,040,0005,0908,7,1,0.13, 
63,000,00,040,0005,0908,8,123,16.16, 
63,000,00,040,0005,0908,9,0,0.00, 
63,000,00,040,0005,0908,10,0,0.00, 
63,000,00,040,0005,0908,11,0,0.00, 
63,000,00,040,0005,0908,12,238,31.27, 
63,000,00,040,0006,0000,1,5,0.14, 
63,000,00,040,0006,0000,2,3,0.09, 
63,000,00,040,0006,0000,3,0,0.00, 
63,000,00,040,0006,0000,4,1,0.03, 
63,000,00,040,0006,0000,5,8,0.23, 
63,000,00,040,0006,0000,6,1505,42.87,*
63,000,00,040,0006,0000,7,8,0.23, 
63,000,00,040,0006,0000,8,778,22.16, 
63,000,00,040,0006,0000,9,2,0.06, 
63,000,00,040,0006,0000,10,0,0.00, 
63,000,00,040,0006,0000,11,1,0.03, 
63,000,00,040,0006,0000,12,1200,34.18, 
63,000,00,040,0006,0909,1,1,0.15, 
63,000,00,040,0006,0909,2,1,0.15, 
63,000,00,040,0006,0909,3,0,0.00, 
63,000,00,040,0006,0909,4,0,0.00, 
63,000,00,040,0006,0909,5,1,0.15, 
63,000,00,040,0006,0909,6,291,43.76,*
63,000,00,040,0006,0909,7,3,0.45, 
63,000,00,040,0006,0909,8,141,21.20, 
63,000,00,040,0006,0909,9,2,0.30, 
63,000,00,040,0006,0909,10,0,0.00, 
63,000,00,040,0006,0909,11,1,0.15, 
63,000,00,040,0006,0909,12,224,33.68, 
63,000,00,040,0006,0910,1,0,0.00, 
63,000,00,040,0006,0910,2,0,0.00, 
63,000,00,040,0006,0910,3,0,0.00, 
63,000,00,040,0006,0910,4,0,0.00, 
63,000,00,040,0006,0910,5,2,0.27, 
63,000,00,040,0006,0910,6,299,40.96,*
63,000,00,040,0006,0910,7,1,0.14, 
63,000,00,040,0006,0910,8,176,24.11, 
63,000,00,040,0006,0910,9,0,0.00, 
63,000,00,040,0006,0910,10,0,0.00, 
63,000,00,040,0006,0910,11,0,0.00, 
63,000,00,040,0006,0910,12,252,34.52, 
63,000,00,040,0006,0911,1,1,0.16, 
63,000,00,040,0006,0911,2,1,0.16, 
63,000,00,040,0006,0911,3,0,0.00, 
63,000,00,040,0006,0911,4,0,0.00, 
63,000,00,040,0006,0911,5,1,0.16, 
63,000,00,040,0006,0911,6,259,40.22,*
63,000,00,040,0006,0911,7,1,0.16, 
63,000,00,040,0006,0911,8,147,22.83, 
63,000,00,040,0006,0911,9,0,0.00, 
63,000,00,040,0006,0911,10,0,0.00, 
63,000,00,040,0006,0911,11,0,0.00, 
63,000,00,040,0006,0911,12,234,36.34, 
63,000,00,040,0006,0912,1,1,0.16, 
63,000,00,040,0006,0912,2,1,0.16, 
63,000,00,040,0006,0912,3,0,0.00, 
63,000,00,040,0006,0912,4,1,0.16, 
63,000,00,040,0006,0912,5,3,0.47, 
63,000,00,040,0006,0912,6,306,47.52,*
63,000,00,040,0006,0912,7,2,0.31, 
63,000,00,040,0006,0912,8,146,22.67, 
63,000,00,040,0006,0912,9,0,0.00, 
63,000,00,040,0006,0912,10,0,0.00, 
63,000,00,040,0006,0912,11,0,0.00, 
63,000,00,040,0006,0912,12,184,28.57, 
63,000,00,040,0006,0913,1,2,0.24, 
63,000,00,040,0006,0913,2,0,0.00, 
63,000,00,040,0006,0913,3,0,0.00, 
63,000,00,040,0006,0913,4,0,0.00, 
63,000,00,040,0006,0913,5,1,0.12, 
63,000,00,040,0006,0913,6,350,42.27,*
63,000,00,040,0006,0913,7,1,0.12, 
63,000,00,040,0006,0913,8,168,20.29, 
63,000,00,040,0006,0913,9,0,0.00, 
63,000,00,040,0006,0913,10,0,0.00, 
63,000,00,040,0006,0913,11,0,0.00, 
63,000,00,040,0006,0913,12,306,36.96, 
63,000,00,040,0007,0000,1,6,0.29, 
63,000,00,040,0007,0000,2,1,0.05, 
63,000,00,040,0007,0000,3,0,0.00, 
63,000,00,040,0007,0000,4,0,0.00, 
63,000,00,040,0007,0000,5,4,0.20, 
63,000,00,040,0007,0000,6,1003,49.00,*
63,000,00,040,0007,0000,7,2,0.10, 
63,000,00,040,0007,0000,8,382,18.66, 
63,000,00,040,0007,0000,9,2,0.10, 
63,000,00,040,0007,0000,10,1,0.05, 
63,000,00,040,0007,0000,11,0,0.00, 
63,000,00,040,0007,0000,12,646,31.56, 
63,000,00,040,0007,0914,1,3,0.44, 
63,000,00,040,0007,0914,2,1,0.15, 
63,000,00,040,0007,0914,3,0,0.00, 
63,000,00,040,0007,0914,4,0,0.00, 
63,000,00,040,0007,0914,5,1,0.15, 
63,000,00,040,0007,0914,6,304,44.90,*
63,000,00,040,0007,0914,7,0,0.00, 
63,000,00,040,0007,0914,8,124,18.32, 
63,000,00,040,0007,0914,9,1,0.15, 
63,000,00,040,0007,0914,10,1,0.15, 
63,000,00,040,0007,0914,11,0,0.00, 
63,000,00,040,0007,0914,12,242,35.75, 
63,000,00,040,0007,0915,1,1,0.14, 
63,000,00,040,0007,0915,2,0,0.00, 
63,000,00,040,0007,0915,3,0,0.00, 
63,000,00,040,0007,0915,4,0,0.00, 
63,000,00,040,0007,0915,5,2,0.29, 
63,000,00,040,0007,0915,6,317,45.55,*
63,000,00,040,0007,0915,7,0,0.00, 
63,000,00,040,0007,0915,8,139,19.97, 
63,000,00,040,0007,0915,9,0,0.00, 
63,000,00,040,0007,0915,10,0,0.00, 
63,000,00,040,0007,0915,11,0,0.00, 
63,000,00,040,0007,0915,12,237,34.05, 
63,000,00,040,0007,0916,1,2,0.30, 
63,000,00,040,0007,0916,2,0,0.00, 
63,000,00,040,0007,0916,3,0,0.00, 
63,000,00,040,0007,0916,4,0,0.00, 
63,000,00,040,0007,0916,5,1,0.15, 
63,000,00,040,0007,0916,6,382,56.68,*
63,000,00,040,0007,0916,7,2,0.30, 
63,000,00,040,0007,0916,8,119,17.66, 
63,000,00,040,0007,0916,9,1,0.15, 
63,000,00,040,0007,0916,10,0,0.00, 
63,000,00,040,0007,0916,11,0,0.00, 
63,000,00,040,0007,0916,12,167,24.78, 
63,000,00,040,0008,0000,1,4,0.11, 
63,000,00,040,0008,0000,2,2,0.05, 
63,000,00,040,0008,0000,3,0,0.00, 
63,000,00,040,0008,0000,4,0,0.00, 
63,000,00,040,0008,0000,5,8,0.22, 
63,000,00,040,0008,0000,6,1314,36.11,*
63,000,00,040,0008,0000,7,5,0.14, 
63,000,00,040,0008,0000,8,893,24.54, 
63,000,00,040,0008,0000,9,0,0.00, 
63,000,00,040,0008,0000,10,0,0.00, 
63,000,00,040,0008,0000,11,1,0.03, 
63,000,00,040,0008,0000,12,1412,38.80, 
63,000,00,040,0008,0917,1,0,0.00, 
63,000,00,040,0008,0917,2,1,0.15, 
63,000,00,040,0008,0917,3,0,0.00, 
63,000,00,040,0008,0917,4,0,0.00, 
63,000,00,040,0008,0917,5,2,0.30, 
63,000,00,040,0008,0917,6,236,35.17,*
63,000,00,040,0008,0917,7,0,0.00, 
63,000,00,040,0008,0917,8,167,24.89, 
63,000,00,040,0008,0917,9,0,0.00, 
63,000,00,040,0008,0917,10,0,0.00, 
63,000,00,040,0008,0917,11,0,0.00, 
63,000,00,040,0008,0917,12,265,39.49, 
63,000,00,040,0008,0918,1,1,0.13, 
63,000,00,040,0008,0918,2,0,0.00, 
63,000,00,040,0008,0918,3,0,0.00, 
63,000,00,040,0008,0918,4,0,0.00, 
63,000,00,040,0008,0918,5,3,0.40, 
63,000,00,040,0008,0918,6,259,34.35,*
63,000,00,040,0008,0918,7,2,0.27, 
63,000,00,040,0008,0918,8,176,23.34, 
63,000,00,040,0008,0918,9,0,0.00, 
63,000,00,040,0008,0918,10,0,0.00, 
63,000,00,040,0008,0918,11,0,0.00, 
63,000,00,040,0008,0918,12,313,41.51, 
63,000,00,040,0008,0919,1,0,0.00, 
63,000,00,040,0008,0919,2,0,0.00, 
63,000,00,040,0008,0919,3,0,0.00, 
63,000,00,040,0008,0919,4,0,0.00, 
63,000,00,040,0008,0919,5,1,0.13, 
63,000,00,040,0008,0919,6,277,36.30,*
63,000,00,040,0008,0919,7,1,0.13, 
63,000,00,040,0008,0919,8,203,26.61, 
63,000,00,040,0008,0919,9,0,0.00, 
63,000,00,040,0008,0919,10,0,0.00, 
63,000,00,040,0008,0919,11,0,0.00, 
63,000,00,040,0008,0919,12,281,36.83, 
63,000,00,040,0008,0920,1,2,0.28, 
63,000,00,040,0008,0920,2,1,0.14, 
63,000,00,040,0008,0920,3,0,0.00, 
63,000,00,040,0008,0920,4,0,0.00, 
63,000,00,040,0008,0920,5,0,0.00, 
63,000,00,040,0008,0920,6,250,35.61,*
63,000,00,040,0008,0920,7,0,0.00, 
63,000,00,040,0008,0920,8,149,21.23, 
63,000,00,040,0008,0920,9,0,0.00, 
63,000,00,040,0008,0920,10,0,0.00, 
63,000,00,040,0008,0920,11,1,0.14, 
63,000,00,040,0008,0920,12,299,42.59, 
63,000,00,040,0008,0921,1,1,0.13, 
63,000,00,040,0008,0921,2,0,0.00, 
63,000,00,040,0008,0921,3,0,0.00, 
63,000,00,040,0008,0921,4,0,0.00, 
63,000,00,040,0008,0921,5,2,0.27, 
63,000,00,040,0008,0921,6,292,38.99,*
63,000,00,040,0008,0921,7,2,0.27, 
63,000,00,040,0008,0921,8,198,26.44, 
63,000,00,040,0008,0921,9,0,0.00, 
63,000,00,040,0008,0921,10,0,0.00, 
63,000,00,040,0008,0921,11,0,0.00, 
63,000,00,040,0008,0921,12,254,33.91, 
63,000,00,040,0009,0000,1,4,0.19, 
63,000,00,040,0009,0000,2,0,0.00, 
63,000,00,040,0009,0000,3,0,0.00, 
63,000,00,040,0009,0000,4,0,0.00, 
63,000,00,040,0009,0000,5,2,0.10, 
63,000,00,040,0009,0000,6,876,42.59,*
63,000,00,040,0009,0000,7,5,0.24, 
63,000,00,040,0009,0000,8,436,21.20, 
63,000,00,040,0009,0000,9,0,0.00, 
63,000,00,040,0009,0000,10,0,0.00, 
63,000,00,040,0009,0000,11,0,0.00, 
63,000,00,040,0009,0000,12,734,35.68, 
63,000,00,040,0009,0922,1,1,0.14, 
63,000,00,040,0009,0922,2,0,0.00, 
63,000,00,040,0009,0922,3,0,0.00, 
63,000,00,040,0009,0922,4,0,0.00, 
63,000,00,040,0009,0922,5,1,0.14, 
63,000,00,040,0009,0922,6,321,45.21,*
63,000,00,040,0009,0922,7,2,0.28, 
63,000,00,040,0009,0922,8,146,20.56, 
63,000,00,040,0009,0922,9,0,0.00, 
63,000,00,040,0009,0922,10,0,0.00, 
63,000,00,040,0009,0922,11,0,0.00, 
63,000,00,040,0009,0922,12,239,33.66, 
63,000,00,040,0009,0923,1,0,0.00, 
63,000,00,040,0009,0923,2,0,0.00, 
63,000,00,040,0009,0923,3,0,0.00, 
63,000,00,040,0009,0923,4,0,0.00, 
63,000,00,040,0009,0923,5,1,0.14, 
63,000,00,040,0009,0923,6,281,38.87,*
63,000,00,040,0009,0923,7,0,0.00, 
63,000,00,040,0009,0923,8,154,21.30, 
63,000,00,040,0009,0923,9,0,0.00, 
63,000,00,040,0009,0923,10,0,0.00, 
63,000,00,040,0009,0923,11,0,0.00, 
63,000,00,040,0009,0923,12,287,39.70, 
63,000,00,040,0009,0924,1,3,0.48, 
63,000,00,040,0009,0924,2,0,0.00, 
63,000,00,040,0009,0924,3,0,0.00, 
63,000,00,040,0009,0924,4,0,0.00, 
63,000,00,040,0009,0924,5,0,0.00, 
63,000,00,040,0009,0924,6,274,43.91,*
63,000,00,040,0009,0924,7,3,0.48, 
63,000,00,040,0009,0924,8,136,21.79, 
63,000,00,040,0009,0924,9,0,0.00, 
63,000,00,040,0009,0924,10,0,0.00, 
63,000,00,040,0009,0924,11,0,0.00, 
63,000,00,040,0009,0924,12,208,33.33, 
63,000,00,040,0010,0000,1,4,0.15, 
63,000,00,040,0010,0000,2,0,0.00, 
63,000,00,040,0010,0000,3,1,0.04, 
63,000,00,040,0010,0000,4,3,0.11, 
63,000,00,040,0010,0000,5,6,0.23, 
63,000,00,040,0010,0000,6,1131,43.12,*
63,000,00,040,0010,0000,7,1,0.04, 
63,000,00,040,0010,0000,8,607,23.14, 
63,000,00,040,0010,0000,9,0,0.00, 
63,000,00,040,0010,0000,10,0,0.00, 
63,000,00,040,0010,0000,11,0,0.00, 
63,000,00,040,0010,0000,12,870,33.17, 
63,000,00,040,0010,0925,1,0,0.00, 
63,000,00,040,0010,0925,2,0,0.00, 
63,000,00,040,0010,0925,3,0,0.00, 
63,000,00,040,0010,0925,4,1,0.14, 
63,000,00,040,0010,0925,5,0,0.00, 
63,000,00,040,0010,0925,6,254,36.49,*
63,000,00,040,0010,0925,7,0,0.00, 
63,000,00,040,0010,0925,8,160,22.99, 
63,000,00,040,0010,0925,9,0,0.00, 
63,000,00,040,0010,0925,10,0,0.00, 
63,000,00,040,0010,0925,11,0,0.00, 
63,000,00,040,0010,0925,12,281,40.37, 
63,000,00,040,0010,0926,1,0,0.00, 
63,000,00,040,0010,0926,2,0,0.00, 
63,000,00,040,0010,0926,3,1,0.13, 
63,000,00,040,0010,0926,4,2,0.26, 
63,000,00,040,0010,0926,5,3,0.39, 
63,000,00,040,0010,0926,6,346,45.47,*
63,000,00,040,0010,0926,7,1,0.13, 
63,000,00,040,0010,0926,8,184,24.18, 
63,000,00,040,0010,0926,9,0,0.00, 
63,000,00,040,0010,0926,10,0,0.00, 
63,000,00,040,0010,0926,11,0,0.00, 
63,000,00,040,0010,0926,12,224,29.43, 
63,000,00,040,0010,0927,1,2,0.30, 
63,000,00,040,0010,0927,2,0,0.00, 
63,000,00,040,0010,0927,3,0,0.00, 
63,000,00,040,0010,0927,4,0,0.00, 
63,000,00,040,0010,0927,5,1,0.15, 
63,000,00,040,0010,0927,6,303,46.12,*
63,000,00,040,0010,0927,7,0,0.00, 
63,000,00,040,0010,0927,8,139,21.16, 
63,000,00,040,0010,0927,9,0,0.00, 
63,000,00,040,0010,0927,10,0,0.00, 
63,000,00,040,0010,0927,11,0,0.00, 
63,000,00,040,0010,0927,12,212,32.27, 
63,000,00,040,0010,0928,1,2,0.39, 
63,000,00,040,0010,0928,2,0,0.00, 
63,000,00,040,0010,0928,3,0,0.00, 
63,000,00,040,0010,0928,4,0,0.00, 
63,000,00,040,0010,0928,5,2,0.39, 
63,000,00,040,0010,0928,6,228,44.79,*
63,000,00,040,0010,0928,7,0,0.00, 
63,000,00,040,0010,0928,8,124,24.36, 
63,000,00,040,0010,0928,9,0,0.00, 
63,000,00,040,0010,0928,10,0,0.00, 
63,000,00,040,0010,0928,11,0,0.00, 
63,000,00,040,0010,0928,12,153,30.06, 
63,000,00,040,0011,0000,1,2,0.07, 
63,000,00,040,0011,0000,2,1,0.04, 
63,000,00,040,0011,0000,3,0,0.00, 
63,000,00,040,0011,0000,4,1,0.04, 
63,000,00,040,0011,0000,5,10,0.36, 
63,000,00,040,0011,0000,6,1223,44.23,*
63,000,00,040,0011,0000,7,1,0.04, 
63,000,00,040,0011,0000,8,651,23.54, 
63,000,00,040,0011,0000,9,1,0.04, 
63,000,00,040,0011,0000,10,0,0.00, 
63,000,00,040,0011,0000,11,0,0.00, 
63,000,00,040,0011,0000,12,875,31.65, 
63,000,00,040,0011,0929,1,1,0.15, 
63,000,00,040,0011,0929,2,1,0.15, 
63,000,00,040,0011,0929,3,0,0.00, 
63,000,00,040,0011,0929,4,0,0.00, 
63,000,00,040,0011,0929,5,3,0.44, 
63,000,00,040,0011,0929,6,319,47.19,*
63,000,00,040,0011,0929,7,0,0.00, 
63,000,00,040,0011,0929,8,142,21.01, 
63,000,00,040,0011,0929,9,0,0.00, 
63,000,00,040,0011,0929,10,0,0.00, 
63,000,00,040,0011,0929,11,0,0.00, 
63,000,00,040,0011,0929,12,210,31.07, 
63,000,00,040,0011,0930,1,0,0.00, 
63,000,00,040,0011,0930,2,0,0.00, 
63,000,00,040,0011,0930,3,0,0.00, 
63,000,00,040,0011,0930,4,0,0.00, 
63,000,00,040,0011,0930,5,2,0.32, 
63,000,00,040,0011,0930,6,275,44.28,*
63,000,00,040,0011,0930,7,0,0.00, 
63,000,00,040,0011,0930,8,155,24.96, 
63,000,00,040,0011,0930,9,0,0.00, 
63,000,00,040,0011,0930,10,0,0.00, 
63,000,00,040,0011,0930,11,0,0.00, 
63,000,00,040,0011,0930,12,189,30.43, 
63,000,00,040,0011,0931,1,0,0.00, 
63,000,00,040,0011,0931,2,0,0.00, 
63,000,00,040,0011,0931,3,0,0.00, 
63,000,00,040,0011,0931,4,0,0.00, 
63,000,00,040,0011,0931,5,2,0.27, 
63,000,00,040,0011,0931,6,306,41.75,*
63,000,00,040,0011,0931,7,1,0.14, 
63,000,00,040,0011,0931,8,177,24.15, 
63,000,00,040,0011,0931,9,0,0.00, 
63,000,00,040,0011,0931,10,0,0.00, 
63,000,00,040,0011,0931,11,0,0.00, 
63,000,00,040,0011,0931,12,247,33.70, 
63,000,00,040,0011,0932,1,1,0.14, 
63,000,00,040,0011,0932,2,0,0.00, 
63,000,00,040,0011,0932,3,0,0.00, 
63,000,00,040,0011,0932,4,1,0.14, 
63,000,00,040,0011,0932,5,3,0.41, 
63,000,00,040,0011,0932,6,323,43.95,*
63,000,00,040,0011,0932,7,0,0.00, 
63,000,00,040,0011,0932,8,177,24.08, 
63,000,00,040,0011,0932,9,1,0.14, 
63,000,00,040,0011,0932,10,0,0.00, 
63,000,00,040,0011,0932,11,0,0.00, 
63,000,00,040,0011,0932,12,229,31.16, 
63,000,00,040,0012,0000,1,2,0.09, 
63,000,00,040,0012,0000,2,0,0.00, 
63,000,00,040,0012,0000,3,1,0.05, 
63,000,00,040,0012,0000,4,0,0.00, 
63,000,00,040,0012,0000,5,5,0.23, 
63,000,00,040,0012,0000,6,879,40.47,*
63,000,00,040,0012,0000,7,5,0.23, 
63,000,00,040,0012,0000,8,511,23.53, 
63,000,00,040,0012,0000,9,0,0.00, 
63,000,00,040,0012,0000,10,3,0.14, 
63,000,00,040,0012,0000,11,0,0.00, 
63,000,00,040,0012,0000,12,766,35.27, 
63,000,00,040,0012,0933,1,1,0.15, 
63,000,00,040,0012,0933,2,0,0.00, 
63,000,00,040,0012,0933,3,0,0.00, 
63,000,00,040,0012,0933,4,0,0.00, 
63,000,00,040,0012,0933,5,3,0.44, 
63,000,00,040,0012,0933,6,281,41.02,*
63,000,00,040,0012,0933,7,0,0.00, 
63,000,00,040,0012,0933,8,170,24.82, 
63,000,00,040,0012,0933,9,0,0.00, 
63,000,00,040,0012,0933,10,1,0.15, 
63,000,00,040,0012,0933,11,0,0.00, 
63,000,00,040,0012,0933,12,229,33.43, 
63,000,00,040,0012,0934,1,1,0.12, 
63,000,00,040,0012,0934,2,0,0.00, 
63,000,00,040,0012,0934,3,1,0.12, 
63,000,00,040,0012,0934,4,0,0.00, 
63,000,00,040,0012,0934,5,1,0.12, 
63,000,00,040,0012,0934,6,320,39.46,*
63,000,00,040,0012,0934,7,1,0.12, 
63,000,00,040,0012,0934,8,181,22.32, 
63,000,00,040,0012,0934,9,0,0.00, 
63,000,00,040,0012,0934,10,1,0.12, 
63,000,00,040,0012,0934,11,0,0.00, 
63,000,00,040,0012,0934,12,305,37.61, 
63,000,00,040,0012,0935,1,0,0.00, 
63,000,00,040,0012,0935,2,0,0.00, 
63,000,00,040,0012,0935,3,0,0.00, 
63,000,00,040,0012,0935,4,0,0.00, 
63,000,00,040,0012,0935,5,1,0.15, 
63,000,00,040,0012,0935,6,278,41.12,*
63,000,00,040,0012,0935,7,4,0.59, 
63,000,00,040,0012,0935,8,160,23.67, 
63,000,00,040,0012,0935,9,0,0.00, 
63,000,00,040,0012,0935,10,1,0.15, 
63,000,00,040,0012,0935,11,0,0.00, 
63,000,00,040,0012,0935,12,232,34.32, 
63,000,00,040,0013,0000,1,2,0.10, 
63,000,00,040,0013,0000,2,1,0.05, 
63,000,00,040,0013,0000,3,3,0.14, 
63,000,00,040,0013,0000,4,0,0.00, 
63,000,00,040,0013,0000,5,8,0.39, 
63,000,00,040,0013,0000,6,1411,68.03,*
63,000,00,040,0013,0000,7,3,0.14, 
63,000,00,040,0013,0000,8,386,18.61, 
63,000,00,040,0013,0000,9,0,0.00, 
63,000,00,040,0013,0000,10,3,0.14, 
63,000,00,040,0013,0000,11,0,0.00, 
63,000,00,040,0013,0000,12,257,12.39, 
63,000,00,040,0013,0939,1,0,0.00, 
63,000,00,040,0013,0939,2,1,0.16, 
63,000,00,040,0013,0939,3,0,0.00, 
63,000,00,040,0013,0939,4,0,0.00, 
63,000,00,040,0013,0939,5,1,0.16, 
63,000,00,040,0013,0939,6,439,69.35,*
63,000,00,040,0013,0939,7,1,0.16, 
63,000,00,040,0013,0939,8,102,16.11, 
63,000,00,040,0013,0939,9,0,0.00, 
63,000,00,040,0013,0939,10,2,0.32, 
63,000,00,040,0013,0939,11,0,0.00, 
63,000,00,040,0013,0939,12,87,13.74, 
63,000,00,040,0013,0940,1,1,0.15, 
63,000,00,040,0013,0940,2,0,0.00, 
63,000,00,040,0013,0940,3,1,0.15, 
63,000,00,040,0013,0940,4,0,0.00, 
63,000,00,040,0013,0940,5,5,0.74, 
63,000,00,040,0013,0940,6,438,64.79,*
63,000,00,040,0013,0940,7,1,0.15, 
63,000,00,040,0013,0940,8,115,17.01, 
63,000,00,040,0013,0940,9,0,0.00, 
63,000,00,040,0013,0940,10,1,0.15, 
63,000,00,040,0013,0940,11,0,0.00, 
63,000,00,040,0013,0940,12,114,16.86, 
63,000,00,040,0013,0941,1,1,0.13, 
63,000,00,040,0013,0941,2,0,0.00, 
63,000,00,040,0013,0941,3,2,0.26, 
63,000,00,040,0013,0941,4,0,0.00, 
63,000,00,040,0013,0941,5,2,0.26, 
63,000,00,040,0013,0941,6,534,69.80,*
63,000,00,040,0013,0941,7,1,0.13, 
63,000,00,040,0013,0941,8,169,22.09, 
63,000,00,040,0013,0941,9,0,0.00, 
63,000,00,040,0013,0941,10,0,0.00, 
63,000,00,040,0013,0941,11,0,0.00, 
63,000,00,040,0013,0941,12,56,7.32, 
63,000,00,040,0014,0000,1,6,0.12, 
63,000,00,040,0014,0000,2,1,0.02, 
63,000,00,040,0014,0000,3,1,0.02, 
63,000,00,040,0014,0000,4,0,0.00, 
63,000,00,040,0014,0000,5,12,0.25, 
63,000,00,040,0014,0000,6,2273,47.13,*
63,000,00,040,0014,0000,7,5,0.10, 
63,000,00,040,0014,0000,8,1068,22.14, 
63,000,00,040,0014,0000,9,1,0.02, 
63,000,00,040,0014,0000,10,3,0.06, 
63,000,00,040,0014,0000,11,0,0.00, 
63,000,00,040,0014,0000,12,1453,30.13, 
63,000,00,040,0014,0942,1,1,0.13, 
63,000,00,040,0014,0942,2,0,0.00, 
63,000,00,040,0014,0942,3,0,0.00, 
63,000,00,040,0014,0942,4,0,0.00, 
63,000,00,040,0014,0942,5,3,0.38, 
63,000,00,040,0014,0942,6,344,43.54,*
63,000,00,040,0014,0942,7,1,0.13, 
63,000,00,040,0014,0942,8,179,22.66, 
63,000,00,040,0014,0942,9,0,0.00, 
63,000,00,040,0014,0942,10,0,0.00, 
63,000,00,040,0014,0942,11,0,0.00, 
63,000,00,040,0014,0942,12,262,33.16, 
63,000,00,040,0014,0943,1,0,0.00, 
63,000,00,040,0014,0943,2,0,0.00, 
63,000,00,040,0014,0943,3,0,0.00, 
63,000,00,040,0014,0943,4,0,0.00, 
63,000,00,040,0014,0943,5,4,0.51, 
63,000,00,040,0014,0943,6,371,47.44,*
63,000,00,040,0014,0943,7,0,0.00, 
63,000,00,040,0014,0943,8,161,20.59, 
63,000,00,040,0014,0943,9,0,0.00, 
63,000,00,040,0014,0943,10,0,0.00, 
63,000,00,040,0014,0943,11,0,0.00, 
63,000,00,040,0014,0943,12,246,31.46, 
63,000,00,040,0014,0944,1,1,0.12, 
