area,cand_no,cand_name,party,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,ticket_num
雲林縣第01選區,2,李建昇,民主進步黨,m,0490219,54,臺灣省,碩士,Y,Y,8646
雲林縣第01選區,3,王又民,中國國民黨,m,0630124,40,臺灣省,碩士,Y,Y,6446
雲林縣第01選區,4,蘇于珊,中國國民黨,f,0481109,55,台南市,其他,N,N,4824
雲林縣第01選區,5,黃耀煌,民主進步黨,m,0510107,52,臺灣省,碩士,Y,N,5250
雲林縣第01選區,6,賴淑娞,中國國民黨,f,0510622,52,臺灣省,碩士,Y,Y,7337
雲林縣第01選區,7,周秀月,民主進步黨,f,0450915,58,臺灣省,碩士,Y,Y,6393
雲林縣第01選區,8,林政亨,台灣團結聯盟,m,0611123,42,臺灣省,碩士,N,N,1774
雲林縣第01選區,9,林岳璋,無黨籍及未經政黨推薦,m,0600724,43,臺灣省,專科,N,Y,7501
雲林縣第01選區,10,邱世文,無黨籍及未經政黨推薦,m,0550610,48,臺灣省,高中,N,N,5373
雲林縣第01選區,11,林聖爵,中國國民黨,m,0651125,38,臺灣省,大學,N,Y,8082
雲林縣第01選區,12,張凱甯,無黨籍及未經政黨推薦,f,0581211,44,臺灣省,高中,N,N,928
雲林縣第01選區,13,江文登,民主進步黨,m,0600130,43,臺灣省,高中,Y,Y,8823
雲林縣第01選區,14,李建志,無黨籍及未經政黨推薦,m,0580526,45,臺灣省,碩士,Y,Y,7426
雲林縣第02選區,1,吳滄得,民主進步黨,m,0410920,62,臺灣省,其他,N,Y,6427
雲林縣第02選區,2,沈銘恭,無黨籍及未經政黨推薦,m,0550310,48,臺灣省,專科,Y,N,3981
雲林縣第02選區,3,王國勝,無黨籍及未經政黨推薦,m,0590913,44,臺灣省,專科,N,N,3817
雲林縣第02選區,4,蔡東富,無黨籍及未經政黨推薦,m,0480513,55,臺灣省,其他,Y,Y,5951
雲林縣第02選區,5,簡慈坊,無黨籍及未經政黨推薦,f,0700712,33,臺灣省,大學,Y,Y,7779
雲林縣第02選區,6,林樹山,民主進步黨,m,0471201,55,臺灣省,大學,N,N,3570
雲林縣第02選區,7,林育鳳,無黨籍及未經政黨推薦,f,0540530,49,臺灣省,大學,N,N,951
雲林縣第02選區,8,陳樹吉,無黨籍及未經政黨推薦,m,0441210,58,臺灣省,高中,Y,Y,5712
雲林縣第02選區,9,賴明源,無黨籍及未經政黨推薦,m,0530710,50,臺灣省,其他,N,Y,9490
雲林縣第02選區,10,李長發,民主進步黨,m,0401211,62,臺灣省,專科,N,N,3339
雲林縣第02選區,11,王秋足,中國國民黨,f,0431023,60,臺灣省,高中,Y,Y,5550
雲林縣第03選區,1,張麗華,無黨籍及未經政黨推薦,f,0450713,58,臺灣省,高中,N,N,4753
雲林縣第03選區,2,黃凱,無黨籍及未經政黨推薦,m,0630209,40,臺灣省,高中,Y,Y,6759
雲林縣第03選區,3,吳爾夫,民主進步黨,m,0611220,41,臺灣省,碩士,N,N,2962
雲林縣第03選區,4,沈宗隆,中國國民黨,m,0480427,55,臺灣省,高中,Y,Y,7822
雲林縣第03選區,5,謝翠蓮,中國國民黨,f,0370921,66,臺灣省,高中,Y,N,4370
雲林縣第03選區,6,王士壬,台灣團結聯盟,m,0401213,62,臺灣省,高中,Y,Y,7164
雲林縣第03選區,7,黃鈺惠,無黨籍及未經政黨推薦,f,0530211,50,臺灣省,專科,N,Y,5700
雲林縣第03選區,8,顏旭懋,民主進步黨,m,0640913,39,臺灣省,高中,N,Y,6141
雲林縣第03選區,9,陳茂源,無黨籍及未經政黨推薦,m,0590531,44,臺灣省,其他,N,Y,6539
雲林縣第03選區,10,陳瑞雄,中國國民黨,m,0491208,53,臺灣省,高中,Y,Y,4959
雲林縣第03選區,11,陳乙辰,無黨籍及未經政黨推薦,m,0760310,27,臺灣省,大學,N,N,2007
雲林縣第03選區,12,許維修,無黨籍及未經政黨推薦,m,0650316,38,臺灣省,碩士,N,N,1963
雲林縣第03選區,13,李錫銘,台灣團結聯盟,m,0501025,53,臺灣省,專科,N,N,904
雲林縣第03選區,14,蔡秋敏,民主進步黨,f,0500206,53,臺灣省,大學,Y,Y,6925
雲林縣第03選區,15,陳俊龍,無黨籍及未經政黨推薦,m,0580704,45,臺灣省,碩士,Y,Y,5942
雲林縣第03選區,16,林新丁,民主進步黨,m,0410522,62,臺灣省,碩士,N,N,3818
雲林縣第03選區,17,沈義隆,無黨籍及未經政黨推薦,m,0621204,40,臺灣省,專科,N,N,3546
雲林縣第04選區,1,廖朝魁,無黨籍及未經政黨推薦,m,0470310,56,臺灣省,高中,N,N,5409
雲林縣第04選區,2,林丁財,無黨籍及未經政黨推薦,m,0540815,49,臺灣省,其他,N,N,290
雲林縣第04選區,3,廖清祥,民主進步黨,m,0550301,48,臺灣省,碩士,Y,N,5039
雲林縣第04選區,4,廖錦珠,無黨籍及未經政黨推薦,f,0460110,57,臺灣省,高中,Y,Y,6795
雲林縣第04選區,5,梁銘忠,無黨籍及未經政黨推薦,m,0550210,48,臺灣省,高中,N,Y,7278
雲林縣第04選區,6,李權展,無黨籍及未經政黨推薦,m,0580426,45,臺灣省,高中,N,N,776
雲林縣第04選區,7,廖秋萍,民主進步黨,f,0660530,37,臺灣省,大學,Y,Y,10524
雲林縣第04選區,8,蕭澤梧,民主進步黨,m,0470217,56,臺灣省,專科,N,Y,7063
雲林縣第04選區,9,李明哲,中國國民黨,m,0571031,46,臺灣省,碩士,Y,Y,9526
雲林縣第04選區,10,王鐵道,無黨籍及未經政黨推薦,m,0400208,63,臺灣省,大學,Y,Y,5884
雲林縣第05選區,1,林建鴻,無黨籍及未經政黨推薦,m,0540318,49,臺灣省,專科,Y,Y,5503
雲林縣第05選區,2,李培元,無黨籍及未經政黨推薦,m,0511215,51,臺灣省,高中,N,Y,10466
雲林縣第05選區,3,蘇俊豪,無黨籍及未經政黨推薦,m,0640523,39,臺灣省,碩士,N,Y,10641
雲林縣第05選區,4,林木城,無黨籍及未經政黨推薦,m,0450529,58,臺灣省,其他,N,N,209
雲林縣第05選區,5,張健福,民主進步黨,m,0590429,44,臺灣省,其他,N,Y,6246
雲林縣第05選區,6,王清貴,中國國民黨,m,0290109,74,臺灣省,其他,Y,N,4438
雲林縣第05選區,7,黃淑鈴,民主進步黨,f,0500720,53,臺灣省,高中,N,Y,5553
雲林縣第05選區,8,張素蘭,無黨籍及未經政黨推薦,f,0450516,58,新北市,高中,Y,N,4633
雲林縣第05選區,9,林深,無黨籍及未經政黨推薦,m,0470227,56,臺灣省,碩士,Y,Y,5686
雲林縣第05選區,10,鄭東來,民主進步黨,m,0441002,59,臺灣省,碩士,Y,N,5024
雲林縣第05選區,11,許志豪,民主進步黨,m,0620102,41,臺灣省,高中,N,Y,7462
雲林縣第06選區,1,蔡岳儒,民主進步黨,m,0640906,39,台南市,大學,Y,Y,10485
雲林縣第06選區,2,翁水上,無黨籍及未經政黨推薦,m,0440320,59,臺灣省,其他,Y,Y,6693
雲林縣第06選區,3,王新堯,無黨籍及未經政黨推薦,m,0600723,43,臺灣省,高中,N,N,4196
雲林縣第06選區,4,林哲凌,民主進步黨,m,0521203,50,臺灣省,大學,Y,Y,7262
雲林縣第06選區,5,黃文祥,無黨籍及未經政黨推薦,m,0511210,51,臺灣省,專科,Y,Y,7913
雲林縣第06選區,6,黃勝賢,無黨籍及未經政黨推薦,m,0560307,47,臺灣省,其他,N,Y,5930
雲林縣第06選區,7,蔡孟真,無黨籍及未經政黨推薦,f,0660216,37,臺灣省,大學,Y,Y,9664
雲林縣第06選區,8,蕭慧敏,無黨籍及未經政黨推薦,f,0490415,54,臺灣省,專科,N,N,5442
嘉義縣第01選區,1,王啓澧,中國國民黨,m,0531104,50,臺灣省,大學,N,Y,8459
嘉義縣第01選區,2,董國誠,無黨籍及未經政黨推薦,m,0500905,53,臺灣省,大學,N,Y,7403
嘉義縣第01選區,3,林沐惠,民主進步黨,m,0461130,56,臺灣省,大學,N,Y,8018
嘉義縣第01選區,4,詹琬蓁,無黨籍及未經政黨推薦,f,0660322,37,新北市,大學,N,Y,6525
嘉義縣第01選區,5,陳瑞霖,民主進步黨,m,0470520,56,臺灣省,專科,N,N,5022
嘉義縣第01選區,6,戴光宗,民主進步黨,m,0650520,38,臺灣省,高中,N,Y,7352
嘉義縣第01選區,7,林緗亭,民主進步黨,f,0710813,32,臺灣省,碩士,N,Y,12117
嘉義縣第01選區,8,林寶瓶,中國國民黨,m,0421210,60,臺灣省,高中,Y,Y,5275
嘉義縣第01選區,9,吳忠原,無黨籍及未經政黨推薦,m,0541110,49,臺灣省,專科,N,N,243
嘉義縣第02選區,1,陳文忠,無黨籍及未經政黨推薦,m,0531102,50,臺灣省,碩士,N,Y,6491
嘉義縣第02選區,2,林于玲,中國國民黨,f,0520208,51,臺灣省,大學,Y,Y,7102
嘉義縣第02選區,3,林山景,台灣團結聯盟,m,0400620,63,臺灣省,高中,N,N,1053
嘉義縣第02選區,4,黃嘉寬,民主進步黨,m,0440725,59,臺灣省,高中,Y,N,6073
嘉義縣第02選區,5,黃芳蘭,無黨籍及未經政黨推薦,f,0510602,52,臺灣省,大學,N,Y,7174
嘉義縣第02選區,6,葉孟龍,民主進步黨,m,0701102,33,臺灣省,大學,Y,Y,7412
嘉義縣第02選區,7,賴朝崙,無黨籍及未經政黨推薦,m,0440213,59,臺灣省,高中,Y,Y,7147
嘉義縣第02選區,8,陳福成,無黨籍及未經政黨推薦,m,0470830,56,臺灣省,大學,N,Y,7306
嘉義縣第02選區,9,馬瑞駿,無黨籍及未經政黨推薦,m,0510501,52,臺灣省,其他,N,N,1629
嘉義縣第02選區,10,林秀琴,民主進步黨,f,0421004,61,臺灣省,其他,Y,Y,7679
嘉義縣第03選區,1,陳保仁,中國國民黨,m,0441224,58,臺灣省,高中,Y,Y,6893
嘉義縣第03選區,2,簡泰河,親民黨,m,0430701,60,臺灣省,大學,N,N,3076
嘉義縣第03選區,3,詹金繪,民主進步黨,f,0461105,57,臺灣省,高中,Y,Y,6107
嘉義縣第03選區,4,葉和平,民主進步黨,m,0371205,65,臺灣省,其他,Y,Y,7269
嘉義縣第03選區,5,吳思蓉,中國國民黨,f,0460824,57,臺灣省,大學,Y,Y,7378
嘉義縣第03選區,6,郭芳宜,民主進步黨,m,0480216,55,臺灣省,其他,Y,Y,6263
嘉義縣第03選區,7,何佳容,無黨籍及未經政黨推薦,f,0420130,61,臺灣省,其他,N,N,3294
嘉義縣第04選區,1,李國勝,中國國民黨,m,0531213,49,臺灣省,專科,Y,Y,6884
嘉義縣第04選區,2,黃嫈珺,民主進步黨,f,0720405,31,臺灣省,大學,Y,Y,9944
嘉義縣第04選區,3,龔昆池,無黨籍及未經政黨推薦,m,0371202,65,臺灣省,大學,N,N,760
嘉義縣第04選區,4,黃錦成,民主進步黨,m,0501030,53,臺灣省,大學,N,Y,8355
嘉義縣第04選區,5,陳永法,中國國民黨,m,0510721,52,臺灣省,專科,Y,N,2343
嘉義縣第04選區,6,蔡鼎三,民主進步黨,m,0501012,53,臺灣省,專科,Y,Y,8276
嘉義縣第04選區,7,陳怡岳,民主進步黨,m,0630921,40,臺灣省,碩士,Y,Y,6995
嘉義縣第04選區,8,姜梅紅,無黨籍及未經政黨推薦,f,0400520,63,台南市,高中,N,Y,4335
嘉義縣第04選區,9,蔡奇璋,中國國民黨,m,0490110,54,臺灣省,大學,Y,Y,6727
嘉義縣第05選區,1,黃金茂,中國國民黨,m,0440524,59,臺灣省,高中,N,Y,8895
嘉義縣第05選區,2,蔡瑋傑,民主進步黨,m,0670607,36,台南市,大學,N,Y,8225
嘉義縣第05選區,3,翁聰賢,民主進步黨,m,0601129,42,臺灣省,碩士,Y,N,7526
嘉義縣第05選區,4,蔡信典,無黨籍及未經政黨推薦,m,0421203,60,臺灣省,大學,N,Y,7901
嘉義縣第06選區,1,羅士洋,民主進步黨,m,0480725,55,臺灣省,高中,Y,Y,7989
嘉義縣第06選區,2,詹黃素蓮,中國國民黨,f,0420517,61,臺灣省,大學,Y,Y,8618
嘉義縣第06選區,3,張明達,民主進步黨,m,0490801,54,臺灣省,碩士,Y,Y,14936
嘉義縣第06選區,4,何子凡,無黨籍及未經政黨推薦,m,0700818,33,臺灣省,碩士,N,Y,4496
嘉義縣第06選區,5,曾亮哲,民主進步黨,m,0581030,45,臺灣省,專科,Y,Y,6808
嘉義縣第06選區,6,陳柏麟,民主進步黨,m,0581130,44,臺灣省,碩士,Y,Y,7626
嘉義縣第06選區,7,張貴忠,民主進步黨,m,0400205,63,臺灣省,其他,N,Y,3532
屏東縣第01選區,1,蔣月惠,無黨籍及未經政黨推薦,f,0480412,55,臺灣省,專科,N,Y,4792
屏東縣第01選區,2,鍾明輝,民主進步黨,m,0440706,59,臺灣省,大學,N,Y,5479
屏東縣第01選區,3,李幸惠,無黨籍及未經政黨推薦,f,0640914,39,臺灣省,專科,N,N,4290
屏東縣第01選區,4,張平原,無黨籍及未經政黨推薦,m,0540621,49,臺灣省,其他,N,Y,5992
屏東縣第01選區,5,施蘇貴美,無黨籍及未經政黨推薦,f,0271117,76,臺灣省,高中,N,N,3542
屏東縣第01選區,6,蘇義峰,民主進步黨,m,0460130,57,臺灣省,高中,Y,Y,6473
屏東縣第01選區,7,蔣家煌,無黨籍及未經政黨推薦,m,0510106,52,臺灣省,高中,Y,Y,7877
屏東縣第01選區,8,唐玉琴,中國國民黨,f,0441020,59,台中市,大學,Y,Y,6676
屏東縣第01選區,9,林明順,無黨籍及未經政黨推薦,m,0430102,60,臺灣省,高中,Y,Y,6073
屏東縣第01選區,10,李世斌,民主進步黨,m,0510505,52,臺灣省,碩士,Y,Y,12560
屏東縣第01選區,11,鍾淑娟,民主進步黨,f,0541110,49,臺灣省,高中,N,N,3989
屏東縣第01選區,12,楊子鵬,親民黨,m,0370604,66,臺灣省,高中,N,N,1213
屏東縣第01選區,13,陳進富,無黨籍及未經政黨推薦,m,0510520,52,臺灣省,其他,N,N,248
屏東縣第01選區,14,郭姿伶,中國國民黨,f,0651210,37,高雄市,碩士,N,N,2220
屏東縣第01選區,15,王偉華,中國國民黨,m,0510107,52,台北市,碩士,N,N,4281
屏東縣第01選區,16,劉育豪,民主進步黨,m,0560826,47,臺灣省,碩士,Y,Y,5980
屏東縣第01選區,17,張金文,無黨籍及未經政黨推薦,m,0480901,55,高雄市,其他,Y,Y,6365
屏東縣第01選區,18,黃國安,中國國民黨,m,0431201,59,臺灣省,高中,Y,Y,6333
屏東縣第01選區,19,陳美瓊,中國國民黨,f,0480916,55,臺灣省,高中,Y,Y,5605
屏東縣第01選區,20,王勤毅,無黨籍及未經政黨推薦,m,0731003,30,臺灣省,高中,N,N,241
屏東縣第01選區,21,賀育寒,中國國民黨,f,0481119,55,臺灣省,大學,N,N,3030
屏東縣第02選區,1,江維屏,民主進步黨,m,0530330,50,臺灣省,高中,Y,Y,9629
屏東縣第02選區,2,王景山,中國國民黨,m,0521014,51,臺灣省,大學,Y,N,6095
屏東縣第02選區,3,陳芳琍,民主進步黨,f,0570901,46,臺灣省,大學,N,Y,7996
屏東縣第02選區,4,吳亮慶,民主進步黨,m,0430408,60,臺灣省,其他,Y,Y,9829
屏東縣第02選區,5,何春美,中國國民黨,f,0430208,60,臺灣省,大學,Y,N,6025
屏東縣第02選區,6,盧文瑞,無黨籍及未經政黨推薦,m,0461225,56,臺灣省,其他,N,Y,12508
屏東縣第02選區,7,宋麗華,中國國民黨,f,0570413,46,台北市,碩士,Y,Y,8483
屏東縣第02選區,8,陳明達,民主進步黨,m,0520208,51,臺灣省,碩士,N,Y,6833
屏東縣第02選區,9,盧靖雯,無黨籍及未經政黨推薦,f,0730427,30,臺灣省,其他,N,N,1132
屏東縣第02選區,10,鄭雙銓,中國國民黨,m,0510611,52,臺灣省,碩士,N,Y,8627
屏東縣第02選區,11,羅緹瀅,民主進步黨,f,0650417,38,臺灣省,碩士,N,N,3595
屏東縣第02選區,12,尤慶賀,無黨籍及未經政黨推薦,m,0490819,54,臺灣省,大學,Y,Y,7469
屏東縣第03選區,1,陳志成,無黨籍及未經政黨推薦,m,0521007,51,臺灣省,專科,N,Y,10471
屏東縣第03選區,2,王志豐,中國國民黨,m,0510311,52,台南市,大學,Y,Y,11032
屏東縣第03選區,3,劉淼松,中國國民黨,m,0550812,48,臺灣省,高中,Y,Y,7877
屏東縣第03選區,4,徐榮耀,中國國民黨,m,0410126,62,高雄市,高中,Y,Y,9137
屏東縣第03選區,5,潘長成,台灣團結聯盟,m,0541008,49,臺灣省,高中,Y,Y,6487
屏東縣第03選區,6,曾喜城,無黨籍及未經政黨推薦,m,0381019,65,臺灣省,碩士,N,N,1761
屏東縣第03選區,7,廖秀琴,民主進步黨,f,0450616,58,臺灣省,專科,N,N,4074
屏東縣第03選區,8,曾彥屏,民主進步黨,m,0620404,41,臺灣省,大學,N,N,5538
屏東縣第03選區,9,黃建溢,民主進步黨,m,0700310,33,臺灣省,碩士,N,Y,7563
屏東縣第03選區,10,林郁虹,中國國民黨,f,0510319,52,臺灣省,碩士,Y,Y,7731
屏東縣第03選區,11,許馨勻,中國國民黨,f,0680202,35,臺灣省,碩士,Y,Y,8463
屏東縣第03選區,12,林宗俉,民主進步黨,m,0440326,59,臺灣省,專科,N,N,5949
屏東縣第03選區,13,李世淦,中國國民黨,m,0641209,38,臺灣省,大學,N,N,5528
屏東縣第03選區,14,潘淑眞,民主進步黨,f,0540915,49,臺灣省,專科,Y,Y,6271
屏東縣第03選區,15,曾福金,民主進步黨,m,0460116,57,臺灣省,專科,N,Y,7152
屏東縣第04選區,1,許展維,民主進步黨,m,0610317,42,臺灣省,高中,N,Y,11394
屏東縣第04選區,2,林蔡鳯梅,無黨籍及未經政黨推薦,f,0480122,55,臺灣省,其他,N,Y,8227
屏東縣第04選區,3,盧同恊,民主進步黨,m,0421220,60,臺灣省,其他,Y,N,7005
屏東縣第04選區,4,黃坤能,無黨籍及未經政黨推薦,m,0411014,62,臺灣省,其他,N,N,5268
屏東縣第04選區,5,李德全,無黨籍及未經政黨推薦,m,0561206,46,臺灣省,高中,N,N,239
屏東縣第04選區,6,劉水復,無黨籍及未經政黨推薦,m,0450318,58,臺灣省,其他,Y,Y,7596
屏東縣第04選區,7,郭再添,無黨籍及未經政黨推薦,m,0620809,41,臺灣省,專科,Y,Y,8520
屏東縣第04選區,8,李香蘭,中國國民黨,f,0600715,43,臺灣省,碩士,Y,N,6243
屏東縣第04選區,9,周典論,無黨籍及未經政黨推薦,m,0440120,59,臺灣省,大學,N,Y,10158
屏東縣第04選區,10,鄭寶川,無黨籍及未經政黨推薦,m,0400906,63,臺灣省,高中,Y,Y,7851
屏東縣第04選區,11,黃纓桔,民主進步黨,f,0450909,58,臺灣省,其他,Y,N,1328
屏東縣第04選區,12,何輝能,民主進步黨,m,0380911,65,臺灣省,其他,Y,Y,7987
屏東縣第05選區,1,林玉花,民主進步黨,f,0530802,50,台南市,專科,Y,Y,8975
屏東縣第05選區,2,羅平道,民主進步黨,m,0560123,47,臺灣省,高中,N,Y,7511
屏東縣第05選區,3,王啟敏,中國國民黨,m,0441204,58,臺灣省,專科,Y,Y,8893
屏東縣第05選區,4,周碧雲,民主進步黨,f,0610830,42,臺灣省,碩士,Y,Y,9479
屏東縣第05選區,5,楊嘉慶,民主進步黨,m,0400816,63,臺灣省,專科,Y,N,6606
屏東縣第06選區,1,葉明順,無黨籍及未經政黨推薦,m,0420915,61,高雄市,其他,N,N,4870
屏東縣第06選區,2,張榮志,中國國民黨,m,0480909,55,臺灣省,大學,Y,Y,8132
屏東縣第06選區,3,陳文弘,民主進步黨,m,0470310,56,臺灣省,高中,N,Y,7142
屏東縣第06選區,4,李志偉,民主進步黨,m,0551025,48,臺灣省,其他,N,Y,6745
屏東縣第06選區,5,鍾乙豪,民主進步黨,m,0630708,40,臺灣省,碩士,N,N,2248
屏東縣第07選區,1,王薇茗,無黨籍及未經政黨推薦,f,0730404,30,臺灣省,大學,Y,N,3417
屏東縣第07選區,2,洪慈綪,無黨籍及未經政黨推薦,f,0590719,44,臺灣省,大學,N,Y,4468
宜蘭縣第01選區,1,余美雪,民主進步黨,f,0440610,59,台北市,大學,N,N,3494
宜蘭縣第01選區,2,陳進亮,台灣團結聯盟,m,0311008,72,臺灣省,大學,N,N,501
宜蘭縣第01選區,3,羅文清,無黨籍及未經政黨推薦,m,0401120,63,臺灣省,大學,N,N,324
宜蘭縣第01選區,4,楊順木,無黨籍及未經政黨推薦,m,0390428,64,臺灣省,高中,N,Y,3754
宜蘭縣第01選區,5,張建榮,中國國民黨,m,0360525,67,臺灣省,其他,Y,Y,5314
宜蘭縣第01選區,6,張曜顯,民主進步黨,m,0620213,41,臺灣省,專科,N,N,2825
宜蘭縣第01選區,7,林錫明,無黨籍及未經政黨推薦,m,0430915,60,臺灣省,其他,N,Y,5017
宜蘭縣第01選區,8,莊淑如,中國國民黨,f,0671223,35,台北市,碩士,N,N,3580
宜蘭縣第01選區,9,吳福田,民主進步黨,m,0381203,64,臺灣省,高中,Y,N,3203
宜蘭縣第01選區,10,陳永錰,無黨籍及未經政黨推薦,m,0351015,68,臺灣省,其他,N,N,253
宜蘭縣第01選區,11,林志鴻,民主進步黨,m,0661004,37,臺灣省,大學,N,Y,3792
宜蘭縣第01選區,12,黃定和,中國國民黨,m,0470105,56,臺灣省,碩士,N,Y,6871
宜蘭縣第01選區,13,林岳賢,中國國民黨,m,0630614,40,臺灣省,碩士,Y,Y,4431
宜蘭縣第01選區,14,江碧華,中國國民黨,f,0450801,58,臺灣省,碩士,Y,Y,4571
宜蘭縣第02選區,1,陳秀暖,中國國民黨,f,0500425,53,臺灣省,專科,N,N,5349
宜蘭縣第02選區,2,林東成,無黨籍及未經政黨推薦,m,0520802,51,臺灣省,高中,N,Y,5557
宜蘭縣第02選區,3,林金龍,民主進步黨,m,0390114,64,臺灣省,其他,N,Y,6705
宜蘭縣第02選區,4,楊惠民,無黨籍及未經政黨推薦,m,0441119,59,臺灣省,專科,N,N,590
宜蘭縣第03選區,1,林成功,無黨籍及未經政黨推薦,m,0511212,51,臺灣省,碩士,N,Y,8378
宜蘭縣第03選區,2,吳宏謀,民主進步黨,m,0390815,64,臺灣省,高中,Y,Y,6870
宜蘭縣第03選區,3,李清林,中國國民黨,m,0380820,65,臺灣省,其他,Y,N,6679
宜蘭縣第04選區,1,廖明照,無黨籍及未經政黨推薦,m,0481125,55,臺灣省,專科,N,N,2806
宜蘭縣第04選區,2,陳俊宇,民主進步黨,m,0640314,39,臺灣省,碩士,N,Y,5257
宜蘭縣第04選區,3,黃浴沂,中國國民黨,m,0410412,62,臺灣省,其他,Y,Y,5224
宜蘭縣第04選區,4,張漢東,民主進步黨,m,0490208,54,臺灣省,專科,Y,N,4127
宜蘭縣第04選區,5,林錦坤,無黨籍及未經政黨推薦,m,0531206,49,臺灣省,高中,N,N,536
宜蘭縣第05選區,1,陳福山,無黨籍及未經政黨推薦,m,0461108,57,臺灣省,專科,Y,Y,5485
宜蘭縣第05選區,2,黃建勇,中國國民黨,m,0470912,56,臺灣省,高中,N,Y,5336
宜蘭縣第05選區,3,林水金,民主進步黨,m,0410712,62,臺灣省,其他,Y,N,4864
宜蘭縣第06選區,1,陳漢鍾,無黨籍及未經政黨推薦,m,0600807,43,臺灣省,專科,N,Y,6679
宜蘭縣第06選區,2,劉添梧,民主進步黨,m,0370713,66,臺灣省,專科,Y,Y,5551
宜蘭縣第06選區,3,吳秋齡,中國國民黨,f,0460909,57,臺灣省,大學,Y,Y,7646
宜蘭縣第06選區,4,謝志得,民主進步黨,m,0570506,46,臺灣省,碩士,Y,N,3464
宜蘭縣第06選區,5,黃素琴,民主進步黨,f,0530401,50,臺灣省,專科,Y,Y,5640
宜蘭縣第06選區,6,陳鴻禧,中國國民黨,m,0480113,55,臺灣省,碩士,Y,Y,5013
宜蘭縣第07選區,1,張明華,民主進步黨,m,0500514,53,臺灣省,專科,N,Y,4478
宜蘭縣第07選區,2,沈德茂,無黨籍及未經政黨推薦,m,0451006,58,臺灣省,專科,Y,Y,6425
宜蘭縣第07選區,3,黃適超,民主進步黨,m,0500415,53,臺灣省,碩士,Y,Y,6329
宜蘭縣第07選區,4,林朝旺,中國國民黨,m,0390520,64,臺灣省,其他,Y,N,3835
宜蘭縣第08選區,1,邱素梅,無黨籍及未經政黨推薦,f,0540217,49,臺灣省,碩士,Y,N,2800
宜蘭縣第08選區,2,楊政誠,中國國民黨,m,0321105,71,臺灣省,大學,Y,Y,5035
宜蘭縣第08選區,3,薛呈懿,樹黨,f,0781203,24,臺灣省,大學,N,Y,3594
宜蘭縣第08選區,4,張秋明,民主進步黨,m,0410130,62,臺灣省,專科,Y,Y,4919
宜蘭縣第08選區,5,游祥德,民主進步黨,m,0410601,62,臺灣省,高中,Y,Y,5557
宜蘭縣第08選區,6,張建成,無黨籍及未經政黨推薦,m,0561103,47,臺灣省,碩士,N,N,3500
宜蘭縣第08選區,7,林松根,中國國民黨,m,0471024,56,臺灣省,專科,N,N,2299
宜蘭縣第09選區,1,李志鏞,中國國民黨,m,0550221,48,臺灣省,專科,Y,N,6505
宜蘭縣第09選區,2,陳文昌,民主進步黨,m,0420901,61,臺灣省,高中,N,Y,6847
宜蘭縣第10選區,1,王明輝,民主進步黨,m,0450512,58,臺灣省,高中,N,N,3941
宜蘭縣第10選區,2,陳正男,無黨籍及未經政黨推薦,m,0370518,66,臺灣省,專科,Y,Y,4298
宜蘭縣第10選區,3,林騰煌,中國國民黨,m,0371101,66,臺灣省,高中,N,N,4142
宜蘭縣第10選區,4,林棋山,中國國民黨,m,0400924,63,臺灣省,大學,Y,Y,4981
宜蘭縣第10選區,5,邱嘉進,民主進步黨,m,0660731,37,臺灣省,大學,N,Y,6229
宜蘭縣第10選區,6,鄭金池,無黨籍及未經政黨推薦,m,0400105,63,臺灣省,專科,N,N,324
花蓮縣第01選區,1,魏嘉賢,中國國民黨,m,0670713,36,臺灣省,碩士,Y,Y,4685
花蓮縣第01選區,2,莊枝財,民主進步黨,m,0421006,61,臺灣省,高中,Y,Y,3112
花蓮縣第01選區,3,謝國榮,中國國民黨,m,0470720,56,臺灣省,高中,Y,Y,3829
花蓮縣第01選區,4,方建興,民主進步黨,m,0390105,64,台南市,碩士,N,N,2348
花蓮縣第01選區,5,楊文值,中國國民黨,m,0440116,59,臺灣省,專科,Y,Y,4871
花蓮縣第01選區,6,釋楊悟空,親民黨,m,0430511,60,臺灣省,高中,N,N,959
花蓮縣第01選區,7,施慧萍,中國國民黨,f,0631101,40,臺灣省,碩士,Y,Y,2524
花蓮縣第01選區,8,林宗昆,中國國民黨,m,0721014,31,臺灣省,碩士,N,Y,3125
花蓮縣第01選區,9,劉曉玫,民主進步黨,f,0621215,40,臺灣省,大學,Y,Y,3522
花蓮縣第01選區,10,江如玲,中國國民黨,f,0540219,49,臺灣省,大學,N,N,2361
花蓮縣第01選區,11,楊華美,無黨籍及未經政黨推薦,f,0591202,43,臺灣省,大學,N,N,2378
花蓮縣第01選區,12,李秋旺,中國國民黨,m,0441029,59,臺灣省,專科,Y,Y,4294
花蓮縣第01選區,13,施金樹,民主進步黨,m,0470827,56,臺灣省,大學,Y,Y,4126
花蓮縣第02選區,1,何禮臺,中國國民黨,m,0510421,52,臺灣省,專科,Y,Y,3817
花蓮縣第02選區,2,賴進坤,中國國民黨,m,0481231,54,臺灣省,專科,Y,Y,3630
花蓮縣第03選區,1,游美雲,民主進步黨,f,0490131,54,臺灣省,專科,Y,Y,3793
花蓮縣第03選區,2,游淑貞,無黨籍及未經政黨推薦,f,0561125,47,臺灣省,大學,N,Y,4476
