area,cand_no,cand_name,party,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,ticket_num
屏東縣潮州鎮,3,洪明江,民主進步黨,m,0450906,58,臺灣省,高中,Y,Y,15747
屏東縣東港鎮,1,蔡貴興,無黨籍及未經政黨推薦,m,0481113,55,臺灣省,其他,N,N,10821
屏東縣東港鎮,2,徐志雄,民主進步黨,m,0510604,52,臺灣省,其他,N,Y,15993
屏東縣恆春鎮,1,林亞相,民主進步黨,m,0480414,55,臺灣省,大學,N,N,5953
屏東縣恆春鎮,2,尤春共,無黨籍及未經政黨推薦,m,0351202,67,臺灣省,其他,N,N,3420
屏東縣恆春鎮,3,盧玉棟,無黨籍及未經政黨推薦,m,0470224,56,臺灣省,其他,N,Y,6116
屏東縣恆春鎮,4,傅宗傑,無黨籍及未經政黨推薦,m,0490820,54,臺灣省,大學,N,N,145
屏東縣恆春鎮,5,王羚筠,無黨籍及未經政黨推薦,f,0580731,45,臺灣省,高中,N,N,501
屏東縣萬丹鄉,1,劉昭相,無黨籍及未經政黨推薦,m,0411013,62,臺灣省,高中,N,Y,12640
屏東縣萬丹鄉,2,楊武勝,中國國民黨,m,0401214,62,臺灣省,大學,N,N,10008
屏東縣萬丹鄉,3,林枝讚,無黨籍及未經政黨推薦,m,0390915,64,臺灣省,其他,N,N,8502
屏東縣長治鄉,1,許玉秀,民主進步黨,f,0431010,60,臺灣省,大學,Y,Y,11387
屏東縣長治鄉,2,黃冬輝,中國國民黨,m,0481109,55,臺灣省,大學,N,N,5958
屏東縣麟洛鄉,1,蔡志和,民主進步黨,m,0510102,52,臺灣省,專科,N,Y,3887
屏東縣麟洛鄉,2,曾森財,中國國民黨,m,0371127,66,臺灣省,專科,N,N,2989
屏東縣九如鄉,1,張振亮,民主進步黨,m,0530421,50,臺灣省,專科,N,Y,6114
屏東縣九如鄉,2,劉永進,無黨籍及未經政黨推薦,m,0530807,50,臺灣省,專科,N,N,2131
屏東縣九如鄉,3,馮龍政,無黨籍及未經政黨推薦,m,0491122,54,臺灣省,高中,N,N,2335
屏東縣九如鄉,4,黃永隆,無黨籍及未經政黨推薦,m,0491116,54,臺灣省,專科,N,N,3445
屏東縣里港鄉,1,陳啟政,無黨籍及未經政黨推薦,m,0470830,56,臺灣省,博士,N,N,703
屏東縣里港鄉,2,張有權,無黨籍及未經政黨推薦,m,0491108,54,臺灣省,高中,N,Y,8049
屏東縣里港鄉,3,許國華,民主進步黨,m,0441105,59,臺灣省,高中,N,N,7417
屏東縣里港鄉,4,趙有煌,無黨籍及未經政黨推薦,m,0460118,57,臺灣省,高中,N,N,200
屏東縣鹽埔鄉,1,呂清輝,民主進步黨,m,0460904,57,臺灣省,專科,N,Y,9514
屏東縣鹽埔鄉,2,葉明博,無黨籍及未經政黨推薦,m,0450909,58,臺灣省,高中,N,N,7487
屏東縣高樹鄉,1,王樹圍,無黨籍及未經政黨推薦,m,0441101,59,臺灣省,碩士,N,N,7220
屏東縣高樹鄉,2,廖文賢,民主進步黨,m,0590813,44,臺灣省,大學,Y,Y,8830
屏東縣萬巒鄉,1,范佐驊,無黨籍及未經政黨推薦,m,0480618,55,臺灣省,碩士,N,N,4960
屏東縣萬巒鄉,2,林碧乾,民主進步黨,m,0470404,56,臺灣省,大學,Y,Y,7051
屏東縣內埔鄉,1,劉秋雪,台灣團結聯盟,f,0491118,54,台北市,碩士,N,N,1822
屏東縣內埔鄉,2,利八魁,民主進步黨,m,0400801,63,臺灣省,高中,Y,Y,15544
屏東縣內埔鄉,3,張文寶,中國國民黨,m,0411204,61,臺灣省,高中,N,N,13139
屏東縣竹田鄉,1,陳懋進,無黨籍及未經政黨推薦,m,0471219,55,臺灣省,高中,Y,N,3101
屏東縣竹田鄉,2,李鳯秋,民主進步黨,f,0430916,60,臺灣省,高中,N,N,4004
屏東縣竹田鄉,3,傅民雄,無黨籍及未經政黨推薦,m,0500913,53,臺灣省,專科,N,Y,4225
屏東縣竹田鄉,4,李必文,台灣團結聯盟,m,0471104,56,臺灣省,高中,N,N,191
屏東縣新埤鄉,1,曾明輝,無黨籍及未經政黨推薦,m,0461020,57,臺灣省,專科,N,N,989
屏東縣新埤鄉,2,林志成,中國國民黨,m,0550210,48,臺灣省,高中,N,Y,3552
屏東縣新埤鄉,3,林愛玲,民主進步黨,f,0450112,58,臺灣省,高中,N,N,2601
屏東縣枋寮鄉,1,盧文信,無黨籍及未經政黨推薦,m,0621016,41,臺灣省,高中,N,Y,13213
屏東縣新園鄉,1,周能智,無黨籍及未經政黨推薦,m,0480802,55,臺灣省,大學,N,N,9532
屏東縣新園鄉,2,陳武昌,民主進步黨,m,0430821,60,臺灣省,其他,Y,Y,10294
屏東縣新園鄉,3,朱進程,無黨籍及未經政黨推薦,m,0411130,61,臺灣省,其他,N,N,2777
屏東縣崁頂鄉,1,蔡和清,無黨籍及未經政黨推薦,m,0510620,52,臺灣省,高中,N,N,2294
屏東縣崁頂鄉,2,曾輝地,無黨籍及未經政黨推薦,m,0390428,64,臺灣省,其他,N,N,2587
屏東縣崁頂鄉,3,林光華,中國國民黨,m,0431012,60,臺灣省,專科,N,Y,2839
屏東縣崁頂鄉,4,林家和,民主進步黨,m,0410410,62,臺灣省,其他,Y,N,2003
屏東縣林邊鄉,1,鄭信政,民主進步黨,m,0450510,58,臺灣省,大學,Y,N,5286
屏東縣林邊鄉,2,陳俊吉,無黨籍及未經政黨推薦,m,0510328,52,臺灣省,高中,N,Y,6736
屏東縣南州鄉,1,許晉榮,無黨籍及未經政黨推薦,m,0410212,62,臺灣省,專科,N,N,3741
屏東縣南州鄉,2,黃盈裕,無黨籍及未經政黨推薦,m,0670817,36,臺灣省,大學,N,Y,3846
屏東縣佳冬鄉,1,陳賜福,無黨籍及未經政黨推薦,m,0511013,52,高雄市,碩士,N,N,3165
屏東縣佳冬鄉,2,龔日光,無黨籍及未經政黨推薦,m,0451219,57,臺灣省,其他,N,Y,5516
屏東縣佳冬鄉,3,賴清華,民主進步黨,m,0310613,72,臺灣省,其他,Y,N,3556
屏東縣琉球鄉,1,陳隆進,無黨籍及未經政黨推薦,m,0441124,59,臺灣省,碩士,N,Y,5461
屏東縣琉球鄉,2,蔡天裕,無黨籍及未經政黨推薦,m,0450810,58,臺灣省,高中,Y,N,2506
屏東縣車城鄉,1,林顯水,中國國民黨,m,0480524,55,臺灣省,碩士,N,N,1811
屏東縣車城鄉,2,張春桂,無黨籍及未經政黨推薦,f,0551120,48,臺灣省,高中,N,Y,1907
屏東縣車城鄉,3,林錫章,民主進步黨,m,0390518,64,高雄市,大學,Y,N,1864
屏東縣滿州鄉,1,余增春,無黨籍及未經政黨推薦,m,0521027,51,臺灣省,大學,N,Y,1982
屏東縣滿州鄉,2,曾瓊慧,無黨籍及未經政黨推薦,f,0560308,47,臺灣省,大學,N,N,411
屏東縣滿州鄉,3,熊志謀,無黨籍及未經政黨推薦,m,0580610,45,臺灣省,其他,N,N,1274
屏東縣滿州鄉,4,古榮福,無黨籍及未經政黨推薦,m,0531011,50,臺灣省,碩士,N,N,1805
屏東縣枋山鄉,1,溫士源,中國國民黨,m,0480412,55,臺灣省,高中,N,N,1284
屏東縣枋山鄉,2,洪啓能,無黨籍及未經政黨推薦,m,0590822,44,臺灣省,專科,N,Y,1463
屏東縣枋山鄉,3,許素眞,無黨籍及未經政黨推薦,f,0560325,47,臺灣省,高中,N,N,37
屏東縣枋山鄉,4,周巧雲,無黨籍及未經政黨推薦,f,0480708,55,臺灣省,專科,Y,N,1158
屏東縣三地門鄉,1,"車牧勒薩以‧拉勒格安 Cemelesai Ljaljegan",無黨籍及未經政黨推薦,m,0601106,43,臺灣省,大學,N,N,1506
屏東縣三地門鄉,2,許阿桃,無黨籍及未經政黨推薦,f,0311213,71,臺灣省,其他,N,Y,2103
屏東縣三地門鄉,3,潘勝富,中國國民黨,m,0441219,58,臺灣省,專科,Y,N,1639
屏東縣霧臺鄉,1,盧仁君,無黨籍及未經政黨推薦,m,0410805,62,臺灣省,高中,N,N,262
屏東縣霧臺鄉,2,麥秋春,無黨籍及未經政黨推薦,m,0441225,58,臺灣省,高中,N,N,560
屏東縣霧臺鄉,3,杜國寶,無黨籍及未經政黨推薦,m,0420510,61,臺灣省,專科,N,N,869
屏東縣霧臺鄉,4,杜正吉,無黨籍及未經政黨推薦,m,0460315,57,臺灣省,大學,N,Y,961
屏東縣瑪家鄉,1,高瑞森,無黨籍及未經政黨推薦,m,0380513,65,臺灣省,高中,N,N,2214
屏東縣瑪家鄉,2,梁明輝,無黨籍及未經政黨推薦,m,0450907,58,臺灣省,大學,N,Y,2322
屏東縣泰武鄉,1,劉振榮,無黨籍及未經政黨推薦,m,0410303,62,臺灣省,專科,N,N,1173
屏東縣泰武鄉,2,"邱登星 Adrucangalj.Drusaljiyan",中國國民黨,m,0560925,47,臺灣省,大學,N,Y,1238
屏東縣泰武鄉,3,"潘明福 Tivoran.Kazangilijan",無黨籍及未經政黨推薦,m,0441029,59,臺灣省,碩士,N,N,1158
屏東縣來義鄉,1,竇望義,中國國民黨,m,0460915,57,臺灣省,大學,N,Y,2612
屏東縣來義鄉,2,廖志強,無黨籍及未經政黨推薦,m,0440829,59,臺灣省,專科,Y,N,2257
屏東縣春日鄉,1,"柯自強 Langalang Palivulj",無黨籍及未經政黨推薦,m,0580722,45,臺灣省,碩士,N,Y,1698
屏東縣春日鄉,2,高王添福,中國國民黨,m,0591015,44,臺灣省,高中,N,N,1415
屏東縣獅子鄉,1,"孔朝 Qaljayub‧Palaeculju",中國國民黨,m,0430528,60,臺灣省,碩士,Y,Y,1833
屏東縣獅子鄉,2,"侯金助 Kuljelje‧gadugadu",民主進步黨,m,0451031,58,臺灣省,專科,N,N,1418
屏東縣牡丹鄉,1,邵世光,無黨籍及未經政黨推薦,m,0510902,52,臺灣省,大學,N,N,1390
屏東縣牡丹鄉,2,陳英銘,中國國民黨,m,0450218,58,臺灣省,大學,Y,Y,1663
宜蘭縣宜蘭市,1,呂金宏,中國國民黨,m,0371101,66,臺灣省,專科,N,N,11659
宜蘭縣宜蘭市,2,賴瑞鼎,無黨籍及未經政黨推薦,m,0440221,59,臺灣省,大學,N,N,14793
宜蘭縣宜蘭市,3,江聰淵,民主進步黨,m,0581023,45,臺灣省,碩士,N,Y,21921
宜蘭縣羅東鎮,1,林姿妙,中國國民黨,f,0410128,62,臺灣省,專科,Y,Y,19745
宜蘭縣羅東鎮,2,林世奇,民主進步黨,m,0571112,46,臺灣省,大學,N,N,14888
宜蘭縣蘇澳鎮,1,歐進義,民主進步黨,m,0500318,53,臺灣省,高中,N,N,9717
宜蘭縣蘇澳鎮,2,陳金麟,中國國民黨,m,0430908,60,其他,專科,N,Y,13937
宜蘭縣頭城鎮,1,蔡文益,中國國民黨,m,0610804,42,臺灣省,碩士,N,N,7547
宜蘭縣頭城鎮,2,曹乾舜,無黨籍及未經政黨推薦,m,0460102,57,臺灣省,高中,N,Y,10253
宜蘭縣頭城鎮,3,林勇樂,無黨籍及未經政黨推薦,m,0500915,53,臺灣省,高中,N,N,556
宜蘭縣礁溪鄉,1,林錫忠,民主進步黨,m,0420525,61,臺灣省,大學,Y,Y,11867
宜蘭縣礁溪鄉,2,林蔡焜,中國國民黨,m,0570801,46,臺灣省,碩士,N,N,9850
宜蘭縣壯圍鄉,1,簡文魁,中國國民黨,m,0451024,58,臺灣省,高中,Y,Y,8712
宜蘭縣壯圍鄉,2,邱振來,民主進步黨,m,0511008,52,臺灣省,專科,N,N,6692
宜蘭縣員山鄉,1,江永和,民主進步黨,m,0480301,55,臺灣省,專科,Y,Y,15745
宜蘭縣冬山鄉,1,陳炯瑉,中國國民黨,m,0550921,48,臺灣省,專科,N,N,6415
宜蘭縣冬山鄉,2,謝燦輝,民主進步黨,m,0470218,56,臺灣省,碩士,Y,Y,20667
宜蘭縣五結鄉,1,簡松樹,民主進步黨,m,0541013,49,臺灣省,碩士,Y,Y,11394
宜蘭縣五結鄉,2,林義剛,中國國民黨,m,0420205,61,臺灣省,大學,N,N,9658
宜蘭縣三星鄉,1,黃錫墉,民主進步黨,m,0470403,56,臺灣省,高中,Y,Y,8313
宜蘭縣三星鄉,2,林永爍,中國國民黨,m,0400116,63,臺灣省,高中,N,N,4313
宜蘭縣大同鄉,1,陳成功,中國國民黨,m,0521016,51,臺灣省,專科,Y,Y,2235
宜蘭縣大同鄉,2,王大福,無黨籍及未經政黨推薦,m,0400313,63,臺灣省,大學,N,N,1559
宜蘭縣南澳鄉,1,豊張述,無黨籍及未經政黨推薦,m,0531220,49,臺灣省,大學,N,N,483
宜蘭縣南澳鄉,2,蔡世光,中國國民黨,m,0480108,55,臺灣省,大學,N,N,750
宜蘭縣南澳鄉,3,薛秋花,無黨籍及未經政黨推薦,f,0550920,48,臺灣省,專科,N,Y,1345
宜蘭縣南澳鄉,4,林長輝,無黨籍及未經政黨推薦,m,0411102,62,臺灣省,專科,N,N,1167
花蓮縣花蓮市,1,吳施鴻,中國國民黨,m,0500403,53,臺灣省,大學,N,N,17158
花蓮縣花蓮市,2,田智宣,民主進步黨,m,0490406,54,臺灣省,大學,Y,Y,28177
花蓮縣新城鄉,1,游照春,無黨籍及未經政黨推薦,m,0490518,54,臺灣省,專科,N,N,3801
花蓮縣新城鄉,2,錢自立,中國國民黨,m,0391125,64,台南市,大學,Y,Y,5461
花蓮縣秀林鄉,1,"張文成 Bucyang Ubus",無黨籍及未經政黨推薦,m,0400610,63,臺灣省,碩士,N,N,1575
花蓮縣秀林鄉,2,李春風,無黨籍及未經政黨推薦,f,0420703,61,臺灣省,高中,N,Y,3937
花蓮縣秀林鄉,3,黃輝寶,中國國民黨,m,0391010,64,臺灣省,高中,N,N,2733
花蓮縣吉安鄉,1,黃宣寓,無黨籍及未經政黨推薦,m,0480813,55,其他,碩士,N,N,5105
花蓮縣吉安鄉,2,黃馨,中國國民黨,f,0430901,60,其他,碩士,Y,Y,17078
花蓮縣吉安鄉,3,邱展謙,無黨籍及未經政黨推薦,m,0530220,50,其他,博士,N,N,13900
花蓮縣壽豐鄉,1,曾淑懿,無黨籍及未經政黨推薦,f,0420928,61,臺灣省,高中,N,N,5058
花蓮縣壽豐鄉,2,張懷文,中國國民黨,f,0420529,61,臺灣省,高中,Y,Y,5357
花蓮縣鳳林鎮,1,彭宗乾,中國國民黨,m,0421110,61,臺灣省,專科,Y,N,3219
花蓮縣鳳林鎮,2,蕭文龍,無黨籍及未經政黨推薦,m,0410415,62,臺灣省,其他,N,Y,3605
花蓮縣光復鄉,1,楊智群,無黨籍及未經政黨推薦,m,0631130,39,臺灣省,大學,N,N,290
花蓮縣光復鄉,2,李裕煌,中國國民黨,m,0561015,47,臺灣省,專科,N,N,1707
花蓮縣光復鄉,3,謝忠淵,中國國民黨,m,0350731,68,臺灣省,高中,Y,Y,2173
花蓮縣光復鄉,4,陳泰州,中國國民黨,m,0311010,72,臺灣省,其他,N,N,1299
花蓮縣光復鄉,5,吳明修,無黨籍及未經政黨推薦,m,0490112,54,臺灣省,專科,N,N,1824
花蓮縣豐濱鄉,1,劉靜芳,中國國民黨,f,0420212,61,臺灣省,高中,Y,Y,2379
花蓮縣萬榮鄉,1,徐金生Kosang‧Ecin,無黨籍及未經政黨推薦,m,0431125,60,臺灣省,高中,N,Y,1996
花蓮縣萬榮鄉,2,蘇連進Siqay‧Teymu,中國國民黨,m,0420629,61,臺灣省,專科,Y,N,1582
花蓮縣瑞穗鄉,1,陳進光,中國國民黨,m,0500815,53,臺灣省,專科,N,Y,2927
花蓮縣瑞穗鄉,2,魏清河,無黨籍及未經政黨推薦,m,0410225,62,臺灣省,大學,N,N,2232
花蓮縣瑞穗鄉,3,陳銘文,無黨籍及未經政黨推薦,m,0450509,58,新北市,高中,N,N,366
花蓮縣瑞穗鄉,4,許德志,無黨籍及未經政黨推薦,m,0660321,37,臺灣省,專科,N,N,1144
花蓮縣玉里鎮,1,龔文俊,中國國民黨,m,0510810,52,臺灣省,高中,N,Y,7746
花蓮縣玉里鎮,2,張堯舜,中國國民黨,m,0430429,60,臺灣省,大學,N,N,4169
花蓮縣富里鄉,1,陳彰勁,無黨籍及未經政黨推薦,m,0550421,48,臺灣省,專科,N,N,2184
花蓮縣富里鄉,2,黃玲蘭,中國國民黨,f,0520624,51,臺灣省,高中,Y,Y,3704
花蓮縣卓溪鄉,1,金淑敏,無黨籍及未經政黨推薦,f,0530207,50,臺灣省,大學,N,N,1584
花蓮縣卓溪鄉,2,呂必賢Biung．Istasipal,中國國民黨,m,0410102,62,臺灣省,大學,N,Y,1893
臺東縣臺東市,1,賴坤成,民主進步黨,m,0530603,50,臺灣省,大學,N,N,25969
臺東縣臺東市,2,張國洲,中國國民黨,m,0460726,57,臺灣省,高中,N,Y,26650
臺東縣成功鎮,1,陳秋豆,中國國民黨,f,0461104,57,臺灣省,其他,N,N,3318
臺東縣成功鎮,2,黃博昌,中國國民黨,m,0500828,53,臺灣省,高中,N,Y,3985
臺東縣成功鎮,3,郭勝文,無黨籍及未經政黨推薦,m,0470417,56,台南市,高中,N,N,336
臺東縣成功鎮,4,李應松,無黨籍及未經政黨推薦,m,0450710,58,臺灣省,其他,N,N,114
臺東縣關山鎮,1,余石吉,中國國民黨,m,0530816,50,臺灣省,專科,N,N,1156
臺東縣關山鎮,2,戴文達,中國國民黨,m,0520223,51,臺灣省,專科,N,Y,2197
臺東縣關山鎮,3,吳國堂,中國國民黨,m,0470725,56,臺灣省,高中,N,N,1575
臺東縣卑南鄉,1,吳信義,中國國民黨,m,0360320,67,臺灣省,高中,Y,N,4315
臺東縣卑南鄉,2,許文獻,民主進步黨,m,0540925,49,臺灣省,其他,N,Y,5095
臺東縣鹿野鄉,1,陳金花,無黨籍及未經政黨推薦,f,0500312,53,臺灣省,其他,N,N,1604
臺東縣鹿野鄉,2,李國強,中國國民黨,m,0501007,53,臺灣省,其他,N,Y,1855
臺東縣鹿野鄉,3,陳建光,無黨籍及未經政黨推薦,m,0530922,50,臺灣省,專科,N,N,1237
臺東縣池上鄉,1,林建宏,無黨籍及未經政黨推薦,m,0580208,45,台南市,高中,N,N,799
臺東縣池上鄉,2,徐良坤,無黨籍及未經政黨推薦,m,0421201,60,臺灣省,高中,N,N,570
臺東縣池上鄉,3,張堯城,無黨籍及未經政黨推薦,m,0560518,47,台北市,高中,N,Y,1594
臺東縣池上鄉,4,黃麗香,中國國民黨,f,0500306,53,臺灣省,高中,N,N,1488
臺東縣池上鄉,5,賴志郎,無黨籍及未經政黨推薦,m,0440916,59,臺灣省,高中,N,N,62
臺東縣東河鄉,1,陳式鴻,中國國民黨,m,0411215,61,臺灣省,專科,Y,Y,2529
臺東縣東河鄉,2,葉富山,中國國民黨,m,0450408,58,臺灣省,高中,N,N,2203
臺東縣長濱鄉,1,"章雅豐 Yosef‧Akiko‧Kacaw",無黨籍及未經政黨推薦,m,0500505,53,臺灣省,高中,N,N,1302
臺東縣長濱鄉,2,潘淑芳,中國國民黨,f,0510710,52,臺灣省,專科,N,Y,2783
臺東縣太麻里鄉,1,林宏義,中國國民黨,m,0501006,53,臺灣省,專科,N,N,2623
臺東縣太麻里鄉,2,程正俊,無黨籍及未經政黨推薦,m,0550817,48,臺灣省,高中,Y,Y,4098
臺東縣大武鄉,1,趙宏翰,中國國民黨,m,0600111,43,臺灣省,專科,Y,Y,2137
臺東縣大武鄉,2,吳仲民,無黨籍及未經政黨推薦,m,0490317,54,臺灣省,高中,N,N,1974
臺東縣綠島鄉,1,鄭文仁,中國國民黨,m,0511027,52,臺灣省,高中,N,Y,1207
臺東縣綠島鄉,2,李數奼,中國國民黨,f,0441231,58,臺灣省,高中,Y,N,1202
臺東縣海端鄉,1,"余夢蝶 isbalidav Biun",中國國民黨,m,0441130,58,臺灣省,大學,N,N,640
臺東縣海端鄉,2,余忠義,中國國民黨,m,0450225,58,臺灣省,專科,Y,Y,1576
臺東縣延平鄉,1,胡榮典,中國國民黨,m,0420516,61,臺灣省,大學,Y,Y,1800
臺東縣金峰鄉,1,蔣爭光,無黨籍及未經政黨推薦,m,0500120,53,臺灣省,碩士,N,N,1143
臺東縣金峰鄉,2,"宋賢一 Paramram Djalavak",中國國民黨,m,0440214,59,臺灣省,專科,N,Y,1202
臺東縣達仁鄉,1,"王光清 Saliyan‧Kaluvung",中國國民黨,m,0370305,66,臺灣省,專科,Y,Y,1428
臺東縣達仁鄉,2,張志成,無黨籍及未經政黨推薦,m,0470623,56,臺灣省,專科,N,N,1054
臺東縣蘭嶼鄉,1,"希婻‧瑪飛洑 Sinan‧Mavivo",無黨籍及未經政黨推薦,f,0620616,41,臺灣省,大學,N,N,310
臺東縣蘭嶼鄉,2,"郭健平 Shaman Fengayan",無黨籍及未經政黨推薦,m,0530422,50,臺灣省,高中,N,N,384
臺東縣蘭嶼鄉,3,夏曼‧迦拉牧,無黨籍及未經政黨推薦,m,0570205,46,臺灣省,專科,N,Y,1032
臺東縣蘭嶼鄉,4,江多利,無黨籍及未經政黨推薦,m,0500328,53,臺灣省,高中,Y,N,560
澎湖縣馬公市,1,吳仁祥,民主進步黨,m,0601107,43,臺灣省,專科,N,N,5663
澎湖縣馬公市,2,葉竹林,無黨籍及未經政黨推薦,m,0510106,52,臺灣省,碩士,N,Y,11821
澎湖縣馬公市,3,歐中慨,中國國民黨,m,0471010,56,臺灣省,專科,N,N,11140
澎湖縣馬公市,4,吳國華,無黨籍及未經政黨推薦,m,0461207,56,臺灣省,大學,N,N,2510
澎湖縣湖西鄉,1,陳進兩,無黨籍及未經政黨推薦,m,0421116,61,臺灣省,高中,N,N,2402
澎湖縣湖西鄉,2,許蘭香,中國國民黨,f,0550303,48,臺灣省,專科,N,N,1680
澎湖縣湖西鄉,3,吳政杰,中國國民黨,m,0561129,46,臺灣省,大學,N,Y,3172
澎湖縣白沙鄉,1,陳定國,無黨籍及未經政黨推薦,m,0690810,34,臺灣省,其他,Y,N,1451
澎湖縣白沙鄉,2,莊美李,無黨籍及未經政黨推薦,f,0521210,50,高雄市,高中,N,Y,2208
澎湖縣白沙鄉,3,吳龍河,民主進步黨,m,0420906,61,臺灣省,碩士,N,N,973
澎湖縣白沙鄉,4,吳凱旋,無黨籍及未經政黨推薦,m,0471114,56,臺灣省,碩士,N,N,534
澎湖縣西嶼鄉,1,許月里,無黨籍及未經政黨推薦,f,0421004,61,臺灣省,其他,N,Y,2329
澎湖縣西嶼鄉,2,李添進,無黨籍及未經政黨推薦,m,0550917,48,臺灣省,其他,N,N,2302
澎湖縣望安鄉,1,許賢德,無黨籍及未經政黨推薦,m,0630306,40,臺灣省,高中,N,Y,1465
澎湖縣望安鄉,2,許素秋,無黨籍及未經政黨推薦,f,0520402,51,臺灣省,其他,N,N,1226
澎湖縣七美鄉,1,呂立勳,中國國民黨,m,0491117,54,臺灣省,高中,Y,Y,1450
金門縣金城鎮,1,石兆瑉,中國國民黨,m,0510324,52,金馬地區,大學,Y,Y,7826
金門縣金城鎮,2,歐陽彥木,無黨籍及未經政黨推薦,m,0500105,53,金馬地區,大學,N,N,6633
金門縣金寧鄉,1,楊忠俊,無黨籍及未經政黨推薦,m,0570720,46,金馬地區,大學,N,N,3228
金門縣金寧鄉,2,陳成勇,中國國民黨,m,0510126,52,金馬地區,大學,Y,Y,6214
金門縣烈嶼鄉,1,洪成發,中國國民黨,m,0410728,62,金馬地區,其他,Y,Y,3752
金門縣烏坵鄉,1,蔡永富,中國國民黨,m,0600917,43,金馬地區,高中,N,Y,226
金門縣烏坵鄉,2,陳金城,無黨籍及未經政黨推薦,m,0501104,53,金馬地區,專科,N,N,113
金門縣金湖鎮,1,林長鴻,中國國民黨,m,0560330,47,金馬地區,大學,N,N,3251
金門縣金湖鎮,2,蔡西湖,中國國民黨,m,0480802,55,金馬地區,專科,Y,Y,6345
金門縣金沙鎮,1,陳其德,中國國民黨,m,0580301,45,金馬地區,碩士,N,Y,5547
連江縣南竿鄉,1,陳振國,中國國民黨,m,0470701,56,金馬地區,高中,N,Y,2005
連江縣南竿鄉,2,林樹清,無黨籍及未經政黨推薦,m,0581016,45,金馬地區,高中,N,N,835
連江縣南竿鄉,3,曹容華,中國國民黨,f,0530630,50,金馬地區,高中,N,N,882
連江縣北竿鄉,1,吳金平,中國國民黨,m,0541106,49,金馬地區,高中,N,N,585
連江縣北竿鄉,2,陳如嵐,中國國民黨,m,0591201,43,金馬地區,專科,N,Y,730
連江縣莒光鄉,1,謝春欗,中國國民黨,f,0491014,54,金馬地區,大學,N,Y,672
連江縣東引鄉,1,楊雲成,中國國民黨,m,0520223,52,金馬地區,專科,N,Y,438
連江縣東引鄉,2,林德建,中國國民黨,m,0600504,43,金馬地區,高中,N,N,369
