"prv_code","city_code","area_code","dept_code","li_code","cand_no","cand_name","party_code","cand_sex","cand_birthday","cand_age","cand_bornplace","cand_edu","is_current","is_victor","is_vice"
"63","000","08","000","0000","7","張維學","999","1","0380123","74","臺灣省","大學","N"," "," "
"63","000","01","000","0000","7","許盛鋒","999","1","0371127","75","桃園市","高中(職)以下","N"," "," "
"63","000","03","000","0000","7","陳一郎","366","1","0530608","59","桃園市","碩士","N"," "," "
"63","000","05","000","0000","7","吳沛憶","16","2","0760120","36","臺灣省","碩士","N","*"," "
"10","018","01","000","0000","7","鄭正鈐","1","1","0580531","54","臺灣省","博士","Y","*"," "
"66","000","05","000","0000","7","莊競程","16","1","0691222","43","臺中市","博士","Y"," "," "
"63","000","08","000","0000","8","胡之壯","293","1","0501015","62","臺北市","大學","N"," "," "
"66","000","05","000","0000","8","林澤培","113","2","0620209","50","臺中市","專科","N"," "," "
"63","000","01","000","0000","8","陳執中","366","1","0671206","45","臺北市","大學","N"," "," "
"63","000","05","000","0000","8","孫智麗","999","2","0571001","55","臺北市","博士","N"," "," "
"63","000","05","000","0000","9","張華特","379","1","0461208","66","臺北市","高中(職)","N"," "," "
"63","000","05","000","0000","10","李慧曦","382","2","0500912","62","臺北市","博士","N"," "," "
