prv_code,city_code,area_code,dept_code,li_code,tbox_no,cand_no,ticket_num,ticket_percent,is_victor
68,000,02,130,0009,0000,2,42,5.65, 
68,000,02,130,0009,0000,3,21,2.82, 
68,000,02,130,0009,0000,4,41,5.51,*
68,000,02,130,0009,0000,5,344,46.24,*
68,000,02,130,0009,0000,6,28,3.76, 
68,000,02,130,0009,0000,7,255,34.27,*
68,000,02,130,0009,0704,1,13,1.75, 
68,000,02,130,0009,0704,2,42,5.65, 
68,000,02,130,0009,0704,3,21,2.82, 
68,000,02,130,0009,0704,4,41,5.51,*
68,000,02,130,0009,0704,5,344,46.24,*
68,000,02,130,0009,0704,6,28,3.76, 
68,000,02,130,0009,0704,7,255,34.27,*
68,000,02,130,0005,0705,1,4,0.87, 
68,000,02,130,0005,0705,2,224,48.70, 
68,000,02,130,0005,0705,3,10,2.17, 
68,000,02,130,0005,0705,4,50,10.87,*
68,000,02,130,0005,0705,5,50,10.87,*
68,000,02,130,0005,0705,6,44,9.57, 
68,000,02,130,0005,0705,7,78,16.96,*
68,000,02,130,0007,0706,1,4,0.70, 
68,000,02,130,0007,0706,2,47,8.26, 
68,000,02,130,0007,0706,3,1,0.18, 
68,000,02,130,0007,0706,4,249,43.76,*
68,000,02,130,0007,0706,5,84,14.76,*
68,000,02,130,0007,0706,6,160,28.12, 
68,000,02,130,0007,0706,7,24,4.22,*
68,000,03,130,0006,0000,1,13,2.63,*
68,000,03,130,0006,0000,2,252,50.91,*
68,000,03,130,0006,0000,3,118,23.84, 
68,000,03,130,0006,0000,4,34,6.87, 
68,000,03,130,0006,0000,5,25,5.05, 
68,000,03,130,0006,0000,6,53,10.71,*
68,000,03,130,0008,0000,1,401,46.47,*
68,000,03,130,0008,0000,2,94,10.89,*
68,000,03,130,0008,0000,3,25,2.90, 
68,000,03,130,0008,0000,4,234,27.11, 
68,000,03,130,0008,0000,5,47,5.45, 
68,000,03,130,0008,0000,6,62,7.18,*
68,000,03,130,0010,0000,1,18,3.23,*
68,000,03,130,0010,0000,2,53,9.50,*
68,000,03,130,0010,0000,3,13,2.33, 
68,000,03,130,0010,0000,4,44,7.89, 
68,000,03,130,0010,0000,5,180,32.26, 
68,000,03,130,0010,0000,6,250,44.80,*
68,000,03,130,0010,0707,1,18,3.23,*
68,000,03,130,0010,0707,2,53,9.50,*
68,000,03,130,0010,0707,3,13,2.33, 
68,000,03,130,0010,0707,4,44,7.89, 
68,000,03,130,0010,0707,5,180,32.26, 
68,000,03,130,0010,0707,6,250,44.80,*
68,000,03,130,0006,0708,1,13,2.63,*
68,000,03,130,0006,0708,2,252,50.91,*
68,000,03,130,0006,0708,3,118,23.84, 
68,000,03,130,0006,0708,4,34,6.87, 
68,000,03,130,0006,0708,5,25,5.05, 
68,000,03,130,0006,0708,6,53,10.71,*
68,000,03,130,0008,0709,1,401,46.47,*
68,000,03,130,0008,0709,2,94,10.89,*
68,000,03,130,0008,0709,3,25,2.90, 
68,000,03,130,0008,0709,4,234,27.11, 
68,000,03,130,0008,0709,5,47,5.45, 
68,000,03,130,0008,0709,6,62,7.18,*
68,000,01,130,0000,0000,1,453,13.49,*
68,000,01,130,0000,0000,2,395,11.77,*
68,000,01,130,0000,0000,3,392,11.68,*
68,000,01,130,0000,0000,4,336,10.01, 
68,000,01,130,0000,0000,5,617,18.38,*
68,000,01,130,0000,0000,6,478,14.24,*
68,000,01,130,0000,0000,7,339,10.10, 
68,000,01,130,0000,0000,8,347,10.34, 
68,000,02,130,0000,0000,1,21,1.18, 
68,000,02,130,0000,0000,2,313,17.65, 
68,000,02,130,0000,0000,3,32,1.80, 
68,000,02,130,0000,0000,4,340,19.18,*
68,000,02,130,0000,0000,5,478,26.96,*
68,000,02,130,0000,0000,6,232,13.09, 
68,000,02,130,0000,0000,7,357,20.14,*
68,000,03,130,0000,0000,1,432,22.55,*
68,000,03,130,0000,0000,2,399,20.82,*
68,000,03,130,0000,0000,3,156,8.14, 
68,000,03,130,0000,0000,4,312,16.28, 
68,000,03,130,0000,0000,5,252,13.15, 
68,000,03,130,0000,0000,6,365,19.05,*
