地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
新竹縣五峰鄉第02選舉區,蔣廣進,1,男,1952,無,9,0.77%,,否
新竹縣五峰鄉第02選舉區,麗依京尤瑪,2,女,1954,無,82,7.03%,,否
新竹縣五峰鄉第02選舉區,凱撒巴燕,3,男,1961,無,64,5.49%,,否
新竹縣五峰鄉第02選舉區,彭聖斌,4,男,1973,無,80,6.86%,,否
新竹縣五峰鄉第02選舉區,張定中,5,男,1963,中國國民黨,154,13.21%,,是
新竹縣五峰鄉第02選舉區,錢光輝,6,男,1961,無,161,13.81%,*,否
新竹縣五峰鄉第02選舉區,秋美玉,7,女,1954,中國國民黨,172,14.75%,*,否
新竹縣五峰鄉第02選舉區,何英俊,8,男,1960,無,125,10.72%,,否
新竹縣五峰鄉第02選舉區,彭武藏,9,男,1957,無,167,14.32%,*,否
新竹縣五峰鄉第02選舉區,賴玉山,10,男,1960,中國國民黨,8,0.69%,,否
新竹縣五峰鄉第02選舉區,陳志勇,11,男,1975,無,144,12.35%,,否
新竹縣五峰鄉第03選舉區,游欽誠,1,男,1952,無,108,12.47%,,否
新竹縣五峰鄉第03選舉區,林金土,2,男,1963,中國國民黨,203,23.44%,,是
新竹縣五峰鄉第03選舉區,呂小龍,3,男,1972,無,303,34.99%,*,否
新竹縣五峰鄉第03選舉區,林永長,4,男,1958,無,252,29.10%,*,否
苗栗縣苗栗市第01選舉區,黃國宗,1,男,1929,中國國民黨,2387,35.09%,*,是
苗栗縣苗栗市第01選舉區,梁嬌雪,2,女,1961,無,1660,24.40%,*,否
苗栗縣苗栗市第01選舉區,徐義展,3,男,1962,無,1246,18.32%,,是
苗栗縣苗栗市第01選舉區,劉圓蘭,4,女,1959,無,1509,22.18%,*,否
苗栗縣苗栗市第02選舉區,巫國清,1,男,1969,無,333,4.67%,,否
苗栗縣苗栗市第02選舉區,吳慧貞,2,女,1963,中國國民黨,2009,28.19%,*,是
苗栗縣苗栗市第02選舉區,張家榮,3,男,1949,無,1330,18.66%,,否
苗栗縣苗栗市第02選舉區,王封台,4,男,1959,中國國民黨,1890,26.52%,*,否
苗栗縣苗栗市第02選舉區,羅葉美英,5,女,1957,中國國民黨,1565,21.96%,*,是
苗栗縣苗栗市第03選舉區,李松發,1,男,1950,中國國民黨,1231,9.99%,,是
苗栗縣苗栗市第03選舉區,范立新,2,男,1979,民主進步黨,670,5.44%,,否
苗栗縣苗栗市第03選舉區,劉秀蘭,3,女,1951,中國國民黨,1529,12.41%,*,是
苗栗縣苗栗市第03選舉區,江善苗,4,男,1958,無,1502,12.19%,*,否
苗栗縣苗栗市第03選舉區,涂劉英妹,5,女,1944,中國國民黨,323,2.62%,,否
苗栗縣苗栗市第03選舉區,葉香蘭,6,女,1950,中國國民黨,1402,11.38%,,否
苗栗縣苗栗市第03選舉區,邱源錦,7,男,1939,無,1509,12.25%,*,是
苗栗縣苗栗市第03選舉區,呂文松,8,男,1959,中國國民黨,1649,13.39%,*,是
苗栗縣苗栗市第03選舉區,賴桂煖,9,男,1958,無,1837,14.91%,*,是
苗栗縣苗栗市第03選舉區,徐瑞增,10,男,1960,民主進步黨,665,5.40%,,否
苗栗縣苗栗市第04選舉區,李邱金鳳,1,女,1947,無,1326,14.53%,*,否
苗栗縣苗栗市第04選舉區,連淑珠,2,女,1957,無,39,0.43%,,否
苗栗縣苗栗市第04選舉區,何智宏,3,男,1956,無,670,7.34%,,否
苗栗縣苗栗市第04選舉區,陳仁杰,4,男,1968,無,1203,13.19%,*,否
苗栗縣苗栗市第04選舉區,黃錦煥,5,男,1940,無,1443,15.82%,*,是
苗栗縣苗栗市第04選舉區,黃歆雁,6,女,1947,中國國民黨,909,9.96%,,是
苗栗縣苗栗市第04選舉區,蘇文霸,7,男,1956,中國國民黨,1735,19.02%,*,是
苗栗縣苗栗市第04選舉區,邱政雄,8,男,1942,無,1538,16.86%,*,是
苗栗縣苗栗市第04選舉區,徐貴美,9,女,1959,無,261,2.86%,,否
苗栗縣苑裡鎮第01選舉區,鄭明園,1,男,1960,無,564,4.23%,,否
苗栗縣苑裡鎮第01選舉區,洪廷興,2,男,1960,無,1624,12.17%,*,是
苗栗縣苑裡鎮第01選舉區,鄭清河,3,男,1963,中國國民黨,932,6.99%,,是
苗栗縣苑裡鎮第01選舉區,許櫻萍,4,女,1976,民主進步黨,2182,16.36%,*,否
苗栗縣苑裡鎮第01選舉區,張素英,5,女,1949,無,1913,14.34%,*,是
苗栗縣苑裡鎮第01選舉區,徐美雲,6,女,1951,中國國民黨,1524,11.42%,*,是
苗栗縣苑裡鎮第01選舉區,張琦享,7,男,1968,無,1928,14.45%,*,是
苗栗縣苑裡鎮第01選舉區,張榮忠,8,男,1949,無,1336,10.01%,,否
苗栗縣苑裡鎮第01選舉區,徐金堆,9,男,1968,無,1337,10.02%,*,是
苗栗縣苑裡鎮第02選舉區,郭國盛,1,男,1959,無,1269,30.16%,,是
苗栗縣苑裡鎮第02選舉區,鄭宗國,2,男,1953,民主進步黨,1309,31.11%,*,否
苗栗縣苑裡鎮第02選舉區,賴政瑞,3,男,1968,無,1629,38.72%,*,是
苗栗縣苑裡鎮第03選舉區,林俊廷,1,男,1975,中國國民黨,1623,24.78%,*,是
苗栗縣苑裡鎮第03選舉區,邱義明,2,男,1940,無,1322,20.19%,,否
苗栗縣苑裡鎮第03選舉區,劉國成,3,男,1961,無,1607,24.54%,*,否
苗栗縣苑裡鎮第03選舉區,黃永岡,4,男,1958,無,1997,30.49%,*,是
苗栗縣通霄鎮第01選舉區,康正坤,1,男,1958,無,124,1.63%,,否
苗栗縣通霄鎮第01選舉區,鄭國雄,2,男,1952,無,1914,25.15%,*,否
苗栗縣通霄鎮第01選舉區,吳珮均,3,女,1957,無,1523,20.01%,*,是
苗栗縣通霄鎮第01選舉區,謝復德,4,男,1948,民主進步黨,758,9.96%,,是
苗栗縣通霄鎮第01選舉區,吳昭興,5,男,1966,無,1299,17.07%,*,是
苗栗縣通霄鎮第01選舉區,周玉滿,6,女,1962,無,1993,26.19%,*,否
苗栗縣通霄鎮第02選舉區,彭益發,1,男,1959,無,806,28.20%,*,否
苗栗縣通霄鎮第02選舉區,黃淑雲,2,女,1968,無,721,25.23%,,否
苗栗縣通霄鎮第02選舉區,曾潤祥,3,男,1960,無,386,13.51%,,否
苗栗縣通霄鎮第02選舉區,徐碧妹,4,女,1961,無,945,33.07%,*,是
苗栗縣通霄鎮第03選舉區,曾榮銓,1,男,1974,無,1316,25.82%,*,是
苗栗縣通霄鎮第03選舉區,邱文吉,2,男,1971,無,1407,27.60%,*,否
苗栗縣通霄鎮第03選舉區,邱日亮,3,男,1956,無,859,16.85%,,否
苗栗縣通霄鎮第03選舉區,曾榮民,4,男,1967,無,1515,29.72%,*,是
苗栗縣通霄鎮第04選舉區,呂加盛,1,男,1956,無,623,13.52%,,否
苗栗縣通霄鎮第04選舉區,呂金穎,2,女,1958,無,316,6.86%,,否
苗栗縣通霄鎮第04選舉區,黃榮聰,3,男,1964,無,1373,29.79%,*,是
苗栗縣通霄鎮第04選舉區,陳建成,4,男,1968,無,897,19.46%,,是
苗栗縣通霄鎮第04選舉區,陳文章,5,男,1955,無,1400,30.38%,*,否
苗栗縣竹南鎮第01選舉區,蔡津照,1,男,1953,無,1525,22.27%,*,是
苗栗縣竹南鎮第01選舉區,陳文鋒,2,男,1956,中國國民黨,2058,30.05%,*,是
苗栗縣竹南鎮第01選舉區,陳春桂,3,女,1964,無,922,13.46%,,否
苗栗縣竹南鎮第01選舉區,康清字,4,男,1952,無,1289,18.82%,*,是
苗栗縣竹南鎮第01選舉區,劉勝樟,5,男,1957,民主進步黨,1054,15.39%,,否
苗栗縣竹南鎮第02選舉區,陳幸義,1,男,1949,無,1084,9.63%,-,是
苗栗縣竹南鎮第02選舉區,張佳玲,2,女,1984,無,1066,9.47%,!,否
苗栗縣竹南鎮第02選舉區,葉竹原,3,男,1961,無,744,6.61%,,否
苗栗縣竹南鎮第02選舉區,方淑惠,4,女,1969,無,460,4.09%,,否
苗栗縣竹南鎮第02選舉區,曾林秀蘭,5,女,1947,民主進步黨,846,7.52%,,否
苗栗縣竹南鎮第02選舉區,洪榮標,6,男,1953,無,1231,10.94%,*,否
苗栗縣竹南鎮第02選舉區,林文華,7,男,1955,無,1364,12.12%,*,是
苗栗縣竹南鎮第02選舉區,邱進旺,8,男,1951,無,1112,9.88%,*,是
苗栗縣竹南鎮第02選舉區,劉月娥,9,女,1954,無,657,5.84%,,否
苗栗縣竹南鎮第02選舉區,洪水桔,10,男,1955,中國國民黨,2287,20.32%,*,是
苗栗縣竹南鎮第02選舉區,張仁貴,11,男,1971,無,406,3.61%,,否
苗栗縣竹南鎮第03選舉區,方溪生,1,男,1935,無,1746,20.94%,,是
苗栗縣竹南鎮第03選舉區,許祟傑,2,男,1961,無,2289,27.45%,*,是
苗栗縣竹南鎮第03選舉區,陳萬典,3,男,1952,無,1954,23.43%,*,否
苗栗縣竹南鎮第03選舉區,謝育成,4,男,1971,無,483,5.79%,,否
苗栗縣竹南鎮第03選舉區,李城,5,男,1955,無,1866,22.38%,*,是
苗栗縣竹南鎮第04選舉區,曾金龍,1,男,1969,無,1908,29.59%,,否
苗栗縣竹南鎮第04選舉區,張中和,2,男,1963,無,2467,38.25%,*,是
苗栗縣竹南鎮第04選舉區,林樹文,3,男,1947,無,2074,32.16%,*,是
苗栗縣頭份鎮第01選舉區,劉文照,1,男,1953,中國國民黨,2715,40.58%,*,是
苗栗縣頭份鎮第01選舉區,黃源祥,2,男,1953,無,1571,23.48%,*,否
苗栗縣頭份鎮第01選舉區,練錫忠,3,男,1954,中國國民黨,2405,35.94%,*,是
苗栗縣頭份鎮第02選舉區,温俊勇,1,男,1976,無,2157,20.54%,*,否
苗栗縣頭份鎮第02選舉區,邱宜松,2,男,1940,無,1821,17.34%,*,是
苗栗縣頭份鎮第02選舉區,黃桂坤,3,男,1963,無,706,6.72%,,是
苗栗縣頭份鎮第02選舉區,陳漢清,4,男,1977,中國國民黨,2065,19.66%,*,是
苗栗縣頭份鎮第02選舉區,邱秀美,5,女,1956,無,2106,20.05%,*,否
苗栗縣頭份鎮第02選舉區,林夢綺,6,女,1970,無,1647,15.68%,,否
苗栗縣頭份鎮第03選舉區,黃育烈,1,男,1964,無,1769,20.07%,*,是
苗栗縣頭份鎮第03選舉區,曾玉琳,2,女,1966,無,1012,11.48%,,否
苗栗縣頭份鎮第03選舉區,陳俊芳,3,男,1953,無,720,8.17%,,否
苗栗縣頭份鎮第03選舉區,黃壽榮,4,男,1943,無,1392,15.79%,*,是
苗栗縣頭份鎮第03選舉區,陳學琳,5,男,1954,中國國民黨,1515,17.18%,*,是
苗栗縣頭份鎮第03選舉區,白珠珍,6,女,1956,無,2408,27.31%,*,否
苗栗縣頭份鎮第04選舉區,黃盛和,1,男,1954,中國國民黨,1717,41.57%,*,是
苗栗縣頭份鎮第04選舉區,劉燕祥,2,男,1950,無,1720,41.65%,*,是
苗栗縣頭份鎮第04選舉區,林洧鋅,3,男,1973,無,693,16.78%,,否
苗栗縣頭份鎮第05選舉區,顏展銘,1,男,1959,中國國民黨,2202,33.12%,,是
苗栗縣頭份鎮第05選舉區,黃炅郎,2,男,1951,無,2213,33.28%,*,否
苗栗縣頭份鎮第05選舉區,譚金榮,3,男,1962,無,2234,33.60%,*,是
苗栗縣後龍鎮第01選舉區,朱德憲,1,男,1944,中國國民黨,476,6.58%,,否
苗栗縣後龍鎮第01選舉區,黃秀珍,2,女,1961,中國國民黨,1232,17.02%,*,是
苗栗縣後龍鎮第01選舉區,黃偉力,3,男,1961,無,1417,19.58%,*,否
苗栗縣後龍鎮第01選舉區,朱秋隆,4,男,1960,中國國民黨,1207,16.68%,*,是
苗栗縣後龍鎮第01選舉區,謝燕貞,5,女,1971,無,808,11.16%,,是
苗栗縣後龍鎮第01選舉區,陳昱如,6,女,1964,無,22,0.30%,,否
苗栗縣後龍鎮第01選舉區,李銘倫,7,男,1977,中國國民黨,1312,18.13%,*,否
苗栗縣後龍鎮第01選舉區,王坤龍,8,男,1950,無,764,10.56%,,否
苗栗縣後龍鎮第02選舉區,周政發,1,男,1962,中國國民黨,1592,30.64%,,是
苗栗縣後龍鎮第02選舉區,魏水樹,2,男,1945,中國國民黨,1885,36.28%,*,是
苗栗縣後龍鎮第02選舉區,劉順松,3,男,1952,無,1719,33.08%,*,否
苗栗縣後龍鎮第03選舉區,蔡文忠,1,男,1965,無,253,4.94%,,否
苗栗縣後龍鎮第03選舉區,陳姵如,2,女,1957,無,1063,20.74%,*,是
苗栗縣後龍鎮第03選舉區,莊新園,3,男,1952,無,757,14.77%,,是
苗栗縣後龍鎮第03選舉區,陳國忠,4,男,1961,中國國民黨,1713,33.42%,*,是
苗栗縣後龍鎮第03選舉區,陳進旺,5,男,1961,無,1339,26.13%,*,否
苗栗縣後龍鎮第04選舉區,王木林,1,男,1956,無,1462,46.59%,*,否
苗栗縣後龍鎮第04選舉區,陳松壽,2,男,1943,無,1676,53.41%,*,是
苗栗縣卓蘭鎮第01選舉區,張春嬌,1,女,1954,民主進步黨,784,18.64%,,否
苗栗縣卓蘭鎮第01選舉區,詹坤金,2,男,1964,無,949,22.56%,*,是
苗栗縣卓蘭鎮第01選舉區,詹麗容,3,女,1954,中國國民黨,809,19.23%,*,是
苗栗縣卓蘭鎮第01選舉區,詹愛純,4,女,1951,無,820,19.49%,*,是
苗栗縣卓蘭鎮第01選舉區,詹豊霖,5,男,1961,無,845,20.09%,*,是
苗栗縣卓蘭鎮第02選舉區,黃張悠遠,1,女,1954,無,505,40.08%,*,否
苗栗縣卓蘭鎮第02選舉區,謝永興,2,男,1940,無,755,59.92%,*,是
苗栗縣卓蘭鎮第03選舉區,賴光輝,1,男,1959,無,640,19.57%,,是
苗栗縣卓蘭鎮第03選舉區,房月鳳,2,女,1963,無,724,22.14%,*,是
苗栗縣卓蘭鎮第03選舉區,詹振煌,3,男,1959,無,843,25.78%,*,是
苗栗縣卓蘭鎮第03選舉區,詹國彬,4,男,1956,無,888,27.16%,*,否
苗栗縣卓蘭鎮第03選舉區,李怡貞,5,女,1976,民主進步黨,175,5.35%,,否
苗栗縣卓蘭鎮第04選舉區,賴萬寶,1,男,1958,無,223,13.66%,,否
苗栗縣卓蘭鎮第04選舉區,馮秋章,2,男,1961,無,347,21.25%,,否
苗栗縣卓蘭鎮第04選舉區,徐善森,3,男,1943,無,601,36.80%,*,是
苗栗縣卓蘭鎮第04選舉區,李家龍,4,男,1976,無,462,28.29%,*,否
苗栗縣大湖鄉第01選舉區,徐肇火,1,男,1939,無,491,19.62%,,是
苗栗縣大湖鄉第01選舉區,黃惠琴,2,女,1958,中國國民黨,642,25.65%,*,否
苗栗縣大湖鄉第01選舉區,吳忠雄,3,男,1944,無,814,32.52%,*,是
苗栗縣大湖鄉第01選舉區,陳永豪,4,男,1959,無,556,22.21%,*,否
苗栗縣大湖鄉第02選舉區,謝志亮,1,男,1962,無,481,17.15%,,是
苗栗縣大湖鄉第02選舉區,吳佳銓,2,男,1958,無,582,20.75%,*,是
苗栗縣大湖鄉第02選舉區,林文宏,3,男,1955,無,489,17.43%,*,是
苗栗縣大湖鄉第02選舉區,吳聲河,4,男,1945,無,387,13.80%,,否
苗栗縣大湖鄉第02選舉區,胡娘妹,5,女,1956,中國國民黨,866,30.87%,*,否
苗栗縣大湖鄉第03選舉區,徐鐵龍,1,男,1955,無,441,28.36%,*,是
苗栗縣大湖鄉第03選舉區,邱菊英,2,女,1947,無,244,15.69%,,否
苗栗縣大湖鄉第03選舉區,周石明,3,男,1960,無,452,29.07%,*,否
苗栗縣大湖鄉第03選舉區,謝錦燭,4,男,1953,無,418,26.88%,,否
苗栗縣大湖鄉第04選舉區,吳兆寶,1,男,1967,無,707,25.66%,*,否
苗栗縣大湖鄉第04選舉區,周石榮,2,男,1961,無,694,25.19%,*,是
苗栗縣大湖鄉第04選舉區,范鼎房,3,男,1957,無,735,26.68%,*,是
苗栗縣大湖鄉第04選舉區,謝錦發,4,男,1958,無,619,22.47%,,是
苗栗縣公館鄉第01選舉區,朱文龍,1,男,1937,無,1036,14.24%,*,是
苗栗縣公館鄉第01選舉區,劉月惠,2,女,1944,中國國民黨,1190,16.35%,*,否
苗栗縣公館鄉第01選舉區,劉冠霆,3,男,1957,中國國民黨,956,13.14%,*,是
苗栗縣公館鄉第01選舉區,曾美露,4,女,1955,中國國民黨,1439,19.77%,*,否
苗栗縣公館鄉第01選舉區,楊家樹,5,男,1952,民主進步黨,973,13.37%,*,否
苗栗縣公館鄉第01選舉區,謝運煌,6,男,1935,中國國民黨,942,12.94%,,是
苗栗縣公館鄉第01選舉區,黃榮迴,7,男,1964,無,741,10.18%,,否
苗栗縣公館鄉第02選舉區,林瑞英,1,女,1958,無,404,11.62%,,否
苗栗縣公館鄉第02選舉區,江璧媛,2,女,1960,中國國民黨,1116,32.10%,*,是
苗栗縣公館鄉第02選舉區,黃文明,3,男,1971,無,582,16.74%,,否
苗栗縣公館鄉第02選舉區,黃秀滿,4,女,1956,無,1375,39.55%,*,是
苗栗縣公館鄉第03選舉區,何在鑫,1,男,1962,中國國民黨,1585,26.94%,*,否
苗栗縣公館鄉第03選舉區,邱芳玲,2,女,1959,中國國民黨,347,5.90%,!,是
苗栗縣公館鄉第03選舉區,周逢甲,3,男,1954,無,1486,25.26%,*,是
苗栗縣公館鄉第03選舉區,彭光明,4,男,1964,中國國民黨,1444,24.55%,*,是
苗栗縣公館鄉第03選舉區,周士垣,5,男,1954,中國國民黨,1021,17.36%,-,是
苗栗縣銅鑼鄉第01選舉區,李松光,1,男,1963,無,354,11.45%,,否
苗栗縣銅鑼鄉第01選舉區,邱其煌,2,男,1949,無,156,5.04%,,否
苗栗縣銅鑼鄉第01選舉區,林九炲,3,男,1949,無,600,19.40%,*,否
苗栗縣銅鑼鄉第01選舉區,張秀園,4,男,1964,無,486,15.71%,,否
苗栗縣銅鑼鄉第01選舉區,陳祁,5,男,1953,無,811,26.22%,*,否
苗栗縣銅鑼鄉第01選舉區,張源華,6,男,1959,無,686,22.18%,*,是
苗栗縣銅鑼鄉第02選舉區,張天福,1,男,1942,中國國民黨,425,22.67%,,否
苗栗縣銅鑼鄉第02選舉區,吳則彥,2,男,1962,中國國民黨,44,2.35%,,否
苗栗縣銅鑼鄉第02選舉區,徐鴻光,3,男,1954,無,644,34.35%,*,是
苗栗縣銅鑼鄉第02選舉區,張煥文,4,男,1967,中國國民黨,762,40.64%,*,否
苗栗縣銅鑼鄉第03選舉區,謝昌年,1,男,1966,中國國民黨,926,40.16%,*,是
苗栗縣銅鑼鄉第03選舉區,劉樹生,2,男,1956,中國國民黨,509,22.07%,*,是
苗栗縣銅鑼鄉第03選舉區,謝發庚,3,男,1936,無,322,13.96%,,否
苗栗縣銅鑼鄉第03選舉區,李武松,4,男,1940,中國國民黨,549,23.81%,*,是
苗栗縣銅鑼鄉第04選舉區,吳笳琦,1,女,1964,中國國民黨,9,0.48%,,否
苗栗縣銅鑼鄉第04選舉區,吳美英,2,女,1954,中國國民黨,184,9.77%,,否
苗栗縣銅鑼鄉第04選舉區,劉要國,3,男,1956,無,825,43.81%,*,是
苗栗縣銅鑼鄉第04選舉區,賴坤松,4,男,1939,中國國民黨,401,21.30%,,否
苗栗縣銅鑼鄉第04選舉區,陳正欽,5,男,1963,無,464,24.64%,*,否
苗栗縣銅鑼鄉第05選舉區,謝清源,1,男,1953,無,441,34.11%,,否
苗栗縣銅鑼鄉第05選舉區,陳阿鴻,2,男,1946,中國國民黨,852,65.89%,*,是
苗栗縣南庄鄉第01選舉區,林永輝,1,男,1961,無,169,6.17%,,否
苗栗縣南庄鄉第01選舉區,王維嵩,2,男,1942,無,530,19.36%,*,是
苗栗縣南庄鄉第01選舉區,詹金菊,3,女,1950,中國國民黨,447,16.33%,*,是
苗栗縣南庄鄉第01選舉區,彭禮振,4,男,1963,無,439,16.04%,*,是
苗栗縣南庄鄉第01選舉區,羅瑞娥,5,女,1949,無,292,10.67%,,否
苗栗縣南庄鄉第01選舉區,劉月梅,6,女,1957,中國國民黨,508,18.56%,*,否
苗栗縣南庄鄉第01選舉區,詹永煌,7,男,1952,無,352,12.86%,,是
苗栗縣南庄鄉第02選舉區,衛燕能,1,男,1957,中國國民黨,400,35.75%,*,是
苗栗縣南庄鄉第02選舉區,謝永晟,2,男,1955,無,437,39.05%,*,否
苗栗縣南庄鄉第02選舉區,許金貴,3,女,1951,無,282,25.20%,,否
苗栗縣南庄鄉第03選舉區,黃順源,1,男,1958,中國國民黨,337,25.17%,*,是
苗栗縣南庄鄉第03選舉區,林維森,2,男,1958,無,62,4.63%,,否
苗栗縣南庄鄉第03選舉區,葉清榮,3,男,1939,中國國民黨,384,28.68%,*,是
苗栗縣南庄鄉第03選舉區,林為富,4,男,1939,中國國民黨,365,27.26%,*,是
苗栗縣南庄鄉第03選舉區,徐榮水,5,男,1947,無,191,14.26%,,否
苗栗縣南庄鄉第04選舉區,風運勝,1,男,1943,中國國民黨,252,26.47%,*,是
苗栗縣南庄鄉第04選舉區,風勝華,2,男,1958,中國國民黨,203,21.32%,,是
苗栗縣南庄鄉第04選舉區,根惠美,3,女,1957,中國國民黨,20,2.10%,,否
苗栗縣南庄鄉第04選舉區,劉金鳳,4,女,1955,中國國民黨,321,33.72%,*,否
苗栗縣南庄鄉第04選舉區,章運金,5,男,1959,無,156,16.39%,,否
苗栗縣頭屋鄉第01選舉區,陳竹君,1,女,1969,無,266,7.20%,,否
苗栗縣頭屋鄉第01選舉區,陳謝秋香,2,女,1956,中國國民黨,292,7.91%,!,是
苗栗縣頭屋鄉第01選舉區,張林寶珠,3,女,1957,中國國民黨,159,4.31%,,否
苗栗縣頭屋鄉第01選舉區,江貴熙,4,男,1972,中國國民黨,483,13.08%,*,是
苗栗縣頭屋鄉第01選舉區,張仲煌,5,男,1959,無,356,9.64%,*,否
苗栗縣頭屋鄉第01選舉區,魏梅山,6,男,1959,中國國民黨,320,8.67%,*,否
苗栗縣頭屋鄉第01選舉區,許安明,7,男,1942,無,337,9.13%,*,是
苗栗縣頭屋鄉第01選舉區,陳賴森妹,8,女,1941,中國國民黨,280,7.58%,,否
苗栗縣頭屋鄉第01選舉區,何明峰,9,男,1976,中國國民黨,107,2.90%,,否
苗栗縣頭屋鄉第01選舉區,彭添貴,10,男,1950,無,17,0.46%,,否
苗栗縣頭屋鄉第01選舉區,范賢達,11,男,1957,無,459,12.43%,*,否
苗栗縣頭屋鄉第01選舉區,徐輝景,12,男,1947,民主進步黨,52,1.41%,,否
苗栗縣頭屋鄉第01選舉區,張添增,13,男,1938,中國國民黨,270,7.31%,,是
苗栗縣頭屋鄉第01選舉區,謝長錫,14,男,1950,無,294,7.96%,-,否
苗栗縣頭屋鄉第02選舉區,劉安賢,1,男,1958,中國國民黨,504,47.46%,,否
苗栗縣頭屋鄉第02選舉區,范發榮,2,男,1957,中國國民黨,558,52.54%,*,是
苗栗縣頭屋鄉第03選舉區,湯于杰,1,男,1981,無,558,41.27%,*,是
苗栗縣頭屋鄉第03選舉區,楊謝國,2,男,1958,無,561,41.49%,*,是
苗栗縣頭屋鄉第03選舉區,林清爽,3,男,1944,無,233,17.23%,,否
苗栗縣頭屋鄉第04選舉區,劉家鈞,1,男,1955,中國國民黨,558,77.72%,*,否
苗栗縣頭屋鄉第04選舉區,謝吳桂蘭,2,女,1946,無,160,22.28%,,否
苗栗縣頭屋鄉第05選舉區,賴慶湘,1,男,1967,中國國民黨,134,43.09%,,是
苗栗縣頭屋鄉第05選舉區,温智宏,2,男,1957,無,143,45.98%,*,否
苗栗縣頭屋鄉第05選舉區,涂聯榮,3,男,1946,無,34,10.93%,,否
苗栗縣三義鄉第01選舉區,林盈富,1,男,1962,無,757,26.97%,*,是
苗栗縣三義鄉第01選舉區,詹益松,2,男,1973,無,754,26.86%,*,是
苗栗縣三義鄉第01選舉區,劉醇祿,3,男,1942,中國國民黨,682,24.30%,*,否
苗栗縣三義鄉第01選舉區,鄭淑如,4,女,1964,無,614,21.87%,,是
苗栗縣三義鄉第02選舉區,劉炎定,1,男,1964,中國國民黨,111,4.44%,,否
苗栗縣三義鄉第02選舉區,謝寬正,2,男,1956,無,407,16.29%,,是
苗栗縣三義鄉第02選舉區,羅貴星,3,男,1961,無,550,22.01%,*,否
苗栗縣三義鄉第02選舉區,徐慧珠,4,女,1959,無,550,22.01%,*,是
苗栗縣三義鄉第02選舉區,呂明忠,5,男,1959,中國國民黨,881,35.25%,*,是
苗栗縣三義鄉第03選舉區,羅時松,1,男,1962,無,596,24.94%,*,是
苗栗縣三義鄉第03選舉區,朱添棋,2,男,1952,無,398,16.65%,,否
苗栗縣三義鄉第03選舉區,張玉鳳,3,女,1960,中國國民黨,828,34.64%,*,是
苗栗縣三義鄉第03選舉區,吳家榮,4,男,1953,中國國民黨,568,23.77%,*,是
苗栗縣三義鄉第04選舉區,黃富裕,1,男,1963,無,846,38.63%,*,是
苗栗縣三義鄉第04選舉區,涂歲明,2,男,1966,無,526,24.02%,,是
苗栗縣三義鄉第04選舉區,吳永金,3,男,1955,無,780,35.62%,*,否
苗栗縣三義鄉第04選舉區,彭欽燐,4,男,1950,無,38,1.74%,,否
苗栗縣西湖鄉第01選舉區,徐焱敦,1,男,1935,中國國民黨,552,24.62%,*,是
苗栗縣西湖鄉第01選舉區,邱増雄,2,男,1942,中國國民黨,595,26.54%,*,是
苗栗縣西湖鄉第01選舉區,劉沐祥,3,男,1935,無,518,23.10%,,是
苗栗縣西湖鄉第01選舉區,賴竹英,4,女,1952,無,577,25.74%,*,否
苗栗縣西湖鄉第02選舉區,黃清梅,1,女,1941,中國國民黨,437,14.26%,,是
苗栗縣西湖鄉第02選舉區,古召善,2,男,1947,無,716,23.36%,*,否
苗栗縣西湖鄉第02選舉區,傅鐘瑩,3,女,1949,中國國民黨,709,23.13%,*,否
苗栗縣西湖鄉第02選舉區,古秋雲,4,女,1954,中國國民黨,607,19.80%,*,是
苗栗縣西湖鄉第02選舉區,高阿賜,5,男,1957,無,596,19.45%,*,是
苗栗縣造橋鄉第01選舉區,葉明鎮,1,男,1941,中國國民黨,398,25.78%,,否
苗栗縣造橋鄉第01選舉區,栢雲南,2,男,1959,中國國民黨,470,30.44%,*,否
苗栗縣造橋鄉第01選舉區,彭東,3,男,1955,無,36,2.33%,,否
苗栗縣造橋鄉第01選舉區,蔣運添,4,男,1953,中國國民黨,479,31.02%,*,否
苗栗縣造橋鄉第01選舉區,廖鴻永,5,男,1966,無,161,10.43%,,否
苗栗縣造橋鄉第02選舉區,陳琦芳,1,男,1955,中國國民黨,415,40.81%,*,是
苗栗縣造橋鄉第02選舉區,彭宏宇,2,男,1949,無,602,59.19%,*,是
苗栗縣造橋鄉第03選舉區,李錦旭,1,男,1953,無,401,12.50%,,否
苗栗縣造橋鄉第03選舉區,林萬樹,2,男,1951,無,415,12.93%,*,否
苗栗縣造橋鄉第03選舉區,廖義勇,3,男,1969,中國國民黨,809,25.21%,*,是
苗栗縣造橋鄉第03選舉區,陳仁康,4,男,1949,無,513,15.99%,*,是
苗栗縣造橋鄉第03選舉區,林鳳珠,5,女,1954,無,361,11.25%,,否
苗栗縣造橋鄉第03選舉區,江梅英,6,女,1951,中國國民黨,601,18.73%,*,否
苗栗縣造橋鄉第03選舉區,張美蘭,7,女,1956,無,109,3.40%,,否
苗栗縣造橋鄉第04選舉區,陳秋冬,1,男,1950,無,402,16.04%,,否
苗栗縣造橋鄉第04選舉區,古育誌,2,男,1967,中國國民黨,500,19.94%,*,否
苗栗縣造橋鄉第04選舉區,陳裕福,3,男,1957,中國國民黨,702,28.00%,*,是
